"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_srs","se_beta0_srs","beta1_srs","se_beta1_srs","beta0_bcc","se_beta0_bcc","beta1_bcc","se_beta1_bcc","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_resid","se_beta0_resid","beta1_resid","se_beta1_resid","ppv"
"11422-883",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111261411177441,0.274436090225564,-2.24800307298296,0.00299155909608671,0.160982786276651,0.00528697755851035,-2.24812447908113,0.00303061287379713,0.160584866090916,0.00535582810469674,-2.24823137109864,0.00300499958955559,0.160565030344296,0.00528637962438914,-2.2480681028509,0.0031120311394446,0.160573578064602,0.00545168541437454,0.629441624365482
"11422-884",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112033483903747,0.28515625,-2.24566860646834,0.00313333398004682,0.155597639332979,0.00475704786306776,-2.24599422886639,0.00319157492672627,0.155454419435209,0.00475311840437262,-2.24643289829224,0.00313004417405883,0.154842051275914,0.00467947724872426,-2.24601087322677,0.00326766716242683,0.155199348772018,0.00483658227436733,0.647342995169082
"11422-885",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111276843585288,0.306513409961686,-2.24701274125546,0.00303719517733954,0.14490646885874,0.00500447250931119,-2.24655785538783,0.00307720105710517,0.14563124510344,0.00509199729779942,-2.24664243626378,0.00309824643747156,0.145601830988607,0.00502386173061388,-2.24647105760907,0.00315450845938746,0.145505945550125,0.00516993784534217,0.617224880382775
"11422-886",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111304185188325,0.280898876404494,-2.24708711191374,0.0029901453229727,0.155278179958697,0.00503321152384793,-2.24604316838447,0.00304261419172978,0.155283489299194,0.00525391967598384,-2.24607896328067,0.0030067551596021,0.155310686756379,0.0051903360884657,-2.24682533446953,0.00308442184658245,0.155290217404297,0.00520482637136944,0.621212121212121
"11422-887",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112402481386191,0.343629343629344,-2.24091848071572,0.00307618768245016,0.159427362651418,0.00480172915156809,-2.24042456332541,0.00309590238120223,0.160005874079326,0.0049892641232968,-2.2400143727432,0.00307731247151933,0.160028764717719,0.00496340756944338,-2.24042976654063,0.00319031454970654,0.159861966024913,0.00500692663986778,0.595454545454545
"11422-888",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111563575595291,0.282442748091603,-2.24269827280586,0.00308686046422981,0.143065448728824,0.00516214435688798,-2.24362070555077,0.00315079957621202,0.142837017636811,0.00510667454882148,-2.24422575344074,0.00309487978947858,0.141245241391737,0.00506651591964707,-2.24366403585063,0.00324931671290518,0.142385854578,0.00527232730775139,0.633663366336634
"11422-889",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111488202751617,0.310861423220974,-2.24480823104545,0.00304662450069789,0.151118718001943,0.00486220975347001,-2.24427680540203,0.00308967597588523,0.151718375120024,0.0049836791622669,-2.24408465316125,0.0030779781676454,0.151994885182728,0.00502078388857624,-2.24418145866814,0.00316664333147941,0.151557769123181,0.00510644248054472,0.597087378640777
"11422-890",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.110826018765104,0.275985663082437,-2.24592383361182,0.00290710409762956,0.15638347590088,0.00534770721288431,-2.24545076912575,0.00291189611350574,0.156521607971508,0.00541597806708703,-2.24610591607732,0.00288371664185283,0.155376532976864,0.00540474504084955,-2.24554167897852,0.00298174496421288,0.156509401115612,0.00574975311469142,0.590425531914894
"11422-891",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11155837937812,0.3,-2.24252159605326,0.00296779708999215,0.153445321860065,0.005183279599802,-2.242097699525,0.00299570170484732,0.152950105328465,0.00523367546345085,-2.24243538788574,0.00296938083146551,0.152814192010434,0.00510688322710823,-2.24210301924218,0.00302892542592557,0.1541870403451,0.00528124275192472,0.597014925373134
"11422-892",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111316356919304,0.340740740740741,-2.24559970920142,0.00289958058424993,0.160810774392378,0.00525469792195989,-2.2453518741615,0.00296428832387006,0.161030426771221,0.00533756025305332,-2.24590650932753,0.00296063299515854,0.160104823257502,0.00528196979059201,-2.24544423839125,0.00302232109369179,0.160806078488946,0.00546810924121615,0.566037735849057
"11422-893",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112080395124017,0.271255060728745,-2.25287717223324,0.00318174777678053,0.159405674598491,0.00467651910764442,-2.25355841691169,0.0032449963632116,0.159258678200155,0.00468642723492943,-2.25290758406445,0.00319665594913969,0.159640771871055,0.00460383582232482,-2.25353394269293,0.00327672670737568,0.159246034891907,0.00469770596670564,0.680952380952381
"11422-894",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111512853027257,0.305660377358491,-2.24578483909896,0.00299588772474958,0.156645194917998,0.00503498537591608,-2.24569045012999,0.00305181687276089,0.156710005037158,0.00508883210788516,-2.24550135284921,0.0030134885558125,0.157150996617277,0.00498456325711159,-2.24570383573884,0.00310358435261102,0.156496225775766,0.00512496132995796,0.606796116504854
"11422-895",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111817057037312,0.300395256916996,-2.2459612177152,0.00310202383715813,0.150721254932057,0.00505467496278435,-2.24691296749189,0.0031552470750818,0.149651386636905,0.00493512404928637,-2.24613476033185,0.00316799555963463,0.150798796902194,0.00500196614195279,-2.24637928216785,0.00328704205534842,0.150361311005089,0.00511203952836928,0.643192488262911
"11422-896",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111361344162562,0.296153846153846,-2.25085648143949,0.00310828733740404,0.155109554558456,0.00494604684688396,-2.25078684796429,0.00310575830823263,0.15490627468804,0.00494908333174265,-2.2511900467665,0.00308010686252338,0.154841493447404,0.00484975298114883,-2.25050766172416,0.00317344818486992,0.155444082111101,0.00503483901080395,0.628019323671498
"11422-897",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111392976383321,0.329545454545455,-2.24461901393952,0.00299103357276529,0.15208226678581,0.00515371942431821,-2.24475483562396,0.00300398206915225,0.151675549022814,0.00518377223360114,-2.24449626588241,0.00299226841291284,0.152170210189549,0.00520883686884812,-2.24434625764661,0.0030685901432362,0.152039855333606,0.00537392170314449,0.591549295774648
"11422-898",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111402817504443,0.299242424242424,-2.24447134224896,0.00298787712180132,0.146786093486571,0.0050773529727256,-2.24403939394685,0.00302259160725403,0.148453846747043,0.00542238334296123,-2.24421923685487,0.00301914853450663,0.148353945203862,0.00527910061776263,-2.24417396536346,0.00312951485810364,0.14810038425615,0.0055230156666154,0.614634146341463
"11422-899",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.1115551395238,0.260700389105058,-2.25002191545645,0.00314563172071805,0.157003553196348,0.00493775429174293,-2.25047754230683,0.00314561749539013,0.156427415473424,0.00508772858462517,-2.25048659132045,0.00310620405231418,0.156194217051,0.00496374999866573,-2.2504111686006,0.0032845054542485,0.156362154973806,0.00517610312224856,0.665
"11422-900",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111479743415127,0.287313432835821,-2.24817406158285,0.00301097367043383,0.167120089413493,0.00478284419314464,-2.24987242277204,0.00307787766320552,0.165714431775707,0.00480259944900764,-2.2495849701911,0.00303584304404632,0.166570752565201,0.00486049657303975,-2.24959189408819,0.0031434073509577,0.166407615218505,0.00486793524669007,0.613065326633166
"11422-901",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111670865687121,0.33201581027668,-2.25141201503558,0.00309664473597555,0.166967798940173,0.0048005591689591,-2.25187903464413,0.00313217503009686,0.166410424220436,0.00479294203863894,-2.25180799955697,0.00307407486941233,0.16644215203051,0.00481485609684025,-2.25149943406307,0.00317301851990877,0.166704288591025,0.00486121160783359,0.619909502262443
"11422-902",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111884562489221,0.34765625,-2.246353587131,0.00308002660610306,0.15384554776227,0.00482709288173359,-2.24640062111137,0.00318556881605086,0.154177343988253,0.00491137705049049,-2.2465730316383,0.00316988571025167,0.154087415202628,0.00484004136841152,-2.24649303673118,0.00332019013679291,0.153868010646776,0.00499433338269151,0.600896860986547
"11422-903",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111564730931043,0.333333333333333,-2.24424564897665,0.00300238494776177,0.15680851737218,0.00493016234734248,-2.24434333078948,0.0030312911104439,0.155943205097104,0.00494950370981873,-2.24378492868698,0.00301430729956188,0.15663490176261,0.00495882742748127,-2.24395754109861,0.00309358969283808,0.156977399874178,0.00506785754058465,0.571428571428571
"11422-904",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11143118929274,0.3,-2.2430666871215,0.00291271090109009,0.154280810209435,0.0055229362436755,-2.24294752661899,0.00295283054384574,0.154340766172585,0.0056326554361386,-2.24294642338945,0.00293975356693304,0.153508251434003,0.00547340329406767,-2.24291085371699,0.00303094626151595,0.15425659571599,0.00572887972484633,0.597014925373134
"11422-905",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111503118155959,0.334630350194553,-2.25018532039117,0.00308890010963644,0.158611424520353,0.00462793443703101,-2.24970193810618,0.0031581118509202,0.158998334544337,0.00470140345541627,-2.24976362926482,0.00314041614966625,0.158963722120315,0.00472055672376911,-2.24984030119424,0.00323700316513028,0.158729351204049,0.00470007727373947,0.607305936073059
"11422-906",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112608141900714,0.28,-2.23946699193553,0.00309805206400841,0.152370558584349,0.00488895793969084,-2.24006406277539,0.00313903109241056,0.151608424898045,0.00488777007411698,-2.24036795392099,0.00312557577926022,0.151279879389267,0.00481480393967001,-2.23975415595937,0.00325046179357052,0.151918794715459,0.00502688152072633,0.666666666666667
"11422-907",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111309553714955,0.309160305343511,-2.25095861429294,0.00312697098915987,0.155766027578497,0.00512421201775238,-2.25154914865122,0.00317042124893397,0.15603904562969,0.005105396839401,-2.25093811306366,0.00315306422604654,0.155850688451477,0.00512878275157417,-2.25150866211842,0.00331100498709797,0.155804604618232,0.00527668223596339,0.61244019138756
"11422-908",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112259864394803,0.34136546184739,-2.24538438791801,0.00315738099909113,0.1530967090579,0.00463474613867823,-2.24570236859382,0.00323137561006585,0.152667867290745,0.004634367352249,-2.24539513431706,0.00316935715441955,0.153096729312665,0.00465807200959,-2.24522996423875,0.00330278042867587,0.153075494963963,0.00472598921655491,0.623893805309734
"11422-909",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112433394329144,0.337301587301587,-2.24328388035288,0.00323258334126777,0.15163980808911,0.00458131907132645,-2.24248306470382,0.00328642023654619,0.151704097414821,0.00460231658640886,-2.24353992256185,0.00330160729820997,0.152167517425551,0.00454676493408967,-2.2438034487545,0.00336295416363531,0.15143025470812,0.00465512247183314,0.618834080717489
"11422-910",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112144432302076,0.271653543307087,-2.24451152401719,0.00306277301349636,0.152867191620806,0.00485627779019938,-2.24404481905876,0.00317003228062014,0.153255748602611,0.00501007163215623,-2.24418598493474,0.00310013189407615,0.153067778591637,0.00502970444917989,-2.24409499758078,0.00320903778556608,0.152916998422817,0.0051473525697527,0.663414634146341
"11422-911",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11198704398697,0.276679841897233,-2.24813223018205,0.00313058325633648,0.152603697954748,0.00477894116770375,-2.2471421322663,0.00315122927830844,0.153843806397209,0.00480510054143861,-2.24707782866968,0.00311829306632613,0.153875910730465,0.00484818975687777,-2.24741107865116,0.00322202695143072,0.153602726897118,0.0049197356889525,0.661835748792271
"11422-912",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111839562745117,0.300380228136882,-2.24204715891302,0.00307335652713131,0.145340550496854,0.0050559977620185,-2.24244598508795,0.00310158044935263,0.145325338369796,0.00508823774938453,-2.24172868493404,0.0030767029810323,0.146131694798754,0.00505800784542915,-2.24204410553057,0.00316716870360454,0.145679075404562,0.00524293481556296,0.616504854368932
"11422-913",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.110875088202007,0.279569892473118,-2.24752800000146,0.00292745153429161,0.161113275681409,0.00518987426613098,-2.24690958683499,0.00295405648645026,0.161128927075525,0.00536944119416179,-2.24753271815884,0.00290974250618317,0.161150157878736,0.00523220761601376,-2.24732824157005,0.00303631260391043,0.161173043994618,0.00542932110935016,0.587301587301587
"11422-914",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112150755517766,0.277153558052434,-2.24306761111643,0.00301364803775599,0.159075209100083,0.0048929902829812,-2.24252007125193,0.0030579833175869,0.160074816334929,0.00497776857389182,-2.24295022324113,0.00300015439664354,0.159524026037434,0.00488717252970217,-2.24263081339012,0.00307770268717833,0.159777703616303,0.00497769758124954,0.624365482233503
"11422-915",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111325452522336,0.363295880149813,-2.24744760171673,0.00296769071764043,0.161272823838593,0.0051389254363847,-2.24765638345493,0.00305349044853351,0.160862129364745,0.00506191041016433,-2.24737409652887,0.00305883074938984,0.16133395795827,0.00510890367517569,-2.24752174264485,0.00312786586223687,0.160792104908571,0.00522539636330533,0.559090909090909
"11422-916",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112000702488991,0.31496062992126,-2.2463279647987,0.0031818689329321,0.150465908981734,0.0048229039097724,-2.24612315796807,0.00327282851390734,0.150726283030934,0.00482809768110377,-2.24597317067834,0.00322730656109877,0.150800654706833,0.00493527485662421,-2.24609803432124,0.0034092202500772,0.150473305284109,0.00498258026529262,0.62962962962963
"11422-917",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111675624162865,0.339622641509434,-2.24869442916787,0.00305443580962038,0.160975810233548,0.00487769551966648,-2.24889226028638,0.00308160299333946,0.16099323013244,0.00504110959489904,-2.24862685009866,0.00309265462709379,0.161262294997308,0.00509874395911517,-2.24874909449518,0.00318092108772754,0.160993892518722,0.00513695839909693,0.581395348837209
"11422-918",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111885292974629,0.333333333333333,-2.24539668888269,0.003071077342091,0.157399631667131,0.0049407368627948,-2.24559096668765,0.00309854226947774,0.157359921215756,0.00495738601925391,-2.24553274101402,0.00307241909612835,0.157321277126158,0.00500032785067277,-2.24543143745956,0.00315960988075256,0.157305570132644,0.00502153299773324,0.597222222222222
"11422-919",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111348858827725,0.288389513108614,-2.2492643361051,0.00313350741794157,0.16151879750312,0.00477573370105869,-2.24958813575665,0.00308958163185121,0.160934816177953,0.00480715777480896,-2.24986718855359,0.0030777233105207,0.160709438185662,0.00472422030963584,-2.24954121492399,0.0031705235295683,0.160882991813541,0.00482562238613083,0.615
"11422-920",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111617988971313,0.297397769516729,-2.24450157044758,0.00300841086200853,0.155887030783137,0.0052161835105239,-2.24432398479275,0.003020111211733,0.155280368413389,0.0051571249007012,-2.24418497524996,0.00303060242757692,0.155758622767578,0.0052580442102071,-2.24481310301902,0.00312014441965871,0.15503785949672,0.00538846446955754,0.601990049751244
"11422-921",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.110983246907777,0.290441176470588,-2.24632593772843,0.00298093625914841,0.148178362231263,0.00498695295291054,-2.24541520650517,0.00303576645747168,0.148666229481072,0.00499057967400444,-2.24559256534705,0.0030031913838989,0.148262157644627,0.00496522965619545,-2.24600718224418,0.00309092917221713,0.148225957318594,0.00518398510551101,0.598984771573604
"11422-922",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112341948662447,0.303149606299213,-2.24323176409265,0.00310625349268663,0.153033146098739,0.00483861117935044,-2.24321548769977,0.00315847193503647,0.15300991969963,0.00485030031096317,-2.24237498107235,0.00312602747559975,0.153320288603096,0.00476940499949683,-2.2431182908638,0.00321488851616078,0.152955775879755,0.00488007198521308,0.63849765258216
"11422-923",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111280098045032,0.296296296296296,-2.24872141086741,0.00307580250946469,0.156813098425476,0.00507535983115558,-2.24907915817197,0.0030694698226666,0.156239892799156,0.00516142285477631,-2.24858969764421,0.00303175346300873,0.156525745025429,0.0050649678867127,-2.24911163966378,0.00316739628419141,0.156045128829346,0.0051735064083197,0.6
"11422-924",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112085228769545,0.32258064516129,-2.24890926212548,0.00317442901427423,0.158697668129945,0.00465026293343986,-2.24939147825692,0.00320908090689424,0.15849373477512,0.0046308987622899,-2.24925416713005,0.00319136373437502,0.158585920946476,0.00461725525043353,-2.2492455587313,0.00330208453847635,0.1584689088915,0.00464684059754166,0.63963963963964
"11422-925",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111112965575182,0.255555555555556,-2.24897304047023,0.00301845485217538,0.161050739084444,0.0050694414046916,-2.24926724318848,0.00300877493686555,0.15975715408188,0.00496790562901908,-2.24951203163078,0.00300126111650324,0.160207045982838,0.00489789876911994,-2.24897001754114,0.00309214440223265,0.16100922976983,0.00505146628622074,0.634920634920635
"11422-926",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111954046225204,0.310344827586207,-2.2439930517069,0.00303399839175872,0.158579421124621,0.0051747990763632,-2.24432285590798,0.0030585489931881,0.158260023879083,0.00514380454992206,-2.24466848765997,0.00302549667201553,0.157818420126378,0.00512241148609888,-2.24429790146166,0.00311853637749379,0.158108054075832,0.00525104983871636,0.614285714285714
"11422-927",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112253575516917,0.264227642276423,-2.24562166446037,0.00314320101637774,0.152714147449883,0.0047365758637383,-2.24583847972512,0.00320877476299686,0.152708286842739,0.00480800016822256,-2.24598713017859,0.00318379217653373,0.151968178283621,0.00476404063984569,-2.24580929028403,0.0033231900253879,0.152571618859478,0.00486626415437406,0.688995215311005
"11422-928",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111830351726496,0.282352941176471,-2.24537820719956,0.00308404237380649,0.154453388216107,0.00487085874911857,-2.24603870078807,0.00312249240596277,0.153738473248476,0.00486092812375027,-2.24572528096601,0.00308515811270908,0.15367281008351,0.00483146578117814,-2.24583199015463,0.00318042532805453,0.154046739906444,0.00487574347756545,0.652173913043478
"11422-929",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112451857239793,0.309236947791165,-2.23875865539635,0.00312877937768341,0.146711627677593,0.00498756250263784,-2.23902463596902,0.00318542423725197,0.146371252119328,0.00495704109763868,-2.23872869145094,0.00318296166827856,0.146727108046005,0.00498887268613028,-2.23871868533061,0.00328979700606109,0.146481301937161,0.00512079980249759,0.646788990825688
"11422-930",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112903542501667,0.268595041322314,-2.24079701645531,0.00317222932221246,0.153071347799257,0.00484618095293426,-2.24127579504118,0.00321159111124563,0.153107338556081,0.00477679520242482,-2.24143564048359,0.00315444724471296,0.153037416914661,0.00481394559646136,-2.24111215539716,0.00327748222987448,0.153141488521769,0.00493010903606052,0.694835680751174
"11422-931",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111643770045825,0.328301886792453,-2.24569943421268,0.0030497543673964,0.149998151987304,0.00493179253304592,-2.24457387779927,0.0031435280175028,0.151468424941566,0.00511583598489293,-2.24511551299996,0.00305387782273897,0.15105341060033,0.00513321567348936,-2.24581943055688,0.00315467733295727,0.150494405776282,0.00516110083179765,0.589622641509434
"11422-932",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111710430940612,0.316981132075472,-2.24365262202867,0.00302237641181662,0.153687708657525,0.0052642176422902,-2.24361207182565,0.00301606933411512,0.153916616268106,0.00519824006145521,-2.24354008150793,0.0030234582465454,0.154060675039206,0.00509687042561884,-2.24363139959064,0.00308209906075686,0.153646665581414,0.0052755285930444,0.598086124401914
"11422-933",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112437438037231,0.330708661417323,-2.24340593013907,0.0030605058993739,0.167105872273391,0.00501825957024759,-2.24420193581107,0.00307222575366474,0.165996038492416,0.00496608518760299,-2.24385329154119,0.00303136084592169,0.16555409600977,0.00500828862294807,-2.24381864891354,0.00313850308957296,0.166508209719482,0.00505698334608567,0.618181818181818
"11422-934",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112182941895947,0.333333333333333,-2.24969389044246,0.00322010381693734,0.1578822194324,0.00463526153037673,-2.2488971422939,0.00326640924194148,0.157772761393729,0.00463694009013222,-2.24960072627595,0.00325298616164466,0.158267733419802,0.00456254914040052,-2.24951356147558,0.00332273735030218,0.157920503443101,0.00467493588793468,0.63716814159292
"11422-935",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112444763142516,0.306451612903226,-2.24495460711241,0.00312511183040593,0.158076922745388,0.00466101229292624,-2.24452738815568,0.00314313562858508,0.158391914891924,0.00480605711121647,-2.24479379346717,0.00314617992179273,0.158043741562847,0.00475957154229726,-2.24453155234869,0.00322914568610652,0.158210360103668,0.00482247017077475,0.651376146788991
"11422-936",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112303844156872,0.320158102766798,-2.2441758476389,0.00309949427380826,0.160663127982988,0.00467195162487714,-2.24461095150324,0.00312360917704972,0.159779470858714,0.00475889002551167,-2.24485310939288,0.00313977435533246,0.159580987214579,0.00467226751054068,-2.24429496930698,0.00323840906955429,0.16049049812922,0.0047624655408444,0.628440366972477
"11422-937",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11219834321078,0.305555555555556,-2.24681882348947,0.00313614686318784,0.160457448944015,0.00459781977263348,-2.24650453349697,0.00319059436080607,0.161373528246892,0.00459949606967514,-2.24636341467496,0.00317415292000809,0.160678352368257,0.00458160609929734,-2.24650025838641,0.0032377272336424,0.161290854805433,0.00458365819112129,0.641860465116279
"11422-938",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111509091215053,0.313868613138686,-2.24031877190202,0.00294527625717257,0.154602124153315,0.00521546134338493,-2.24072892588366,0.00296406753372828,0.153924969167613,0.00519272283591582,-2.24022997900924,0.0029259063435634,0.155308048099345,0.00527181441846352,-2.24009077847783,0.00300366841169517,0.155315429875283,0.00535037918271381,0.574257425742574
"11422-939",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.11159414013747,0.313953488372093,-2.24770478951404,0.00318715119766935,0.158010982116877,0.00489255519534101,-2.24833405222581,0.00315493990702154,0.156366509572031,0.00474212090582356,-2.24823236906944,0.00313403966928526,0.157045507956343,0.00478150951087937,-2.24798035535863,0.00327521597609337,0.157355172738102,0.00492628619892078,0.619718309859155
"11422-940",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111166187055671,0.322344322344322,-2.2457687204957,0.00301797813791261,0.157063941077777,0.00535854963396422,-2.24589634754592,0.0029798083698804,0.156880019608464,0.00533648024515287,-2.24605835199345,0.00298992358128226,0.156666927248832,0.00535499769875529,-2.24588186515034,0.00306675763089185,0.156596209113401,0.00554123768866191,0.570731707317073
"11422-941",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111714968411275,0.252918287937743,-2.24778928314099,0.00309939255651558,0.155145370611162,0.0048264276807077,-2.24852105537796,0.0031295360068633,0.154689831011224,0.00475188220236923,-2.24789658727124,0.00309173274314141,0.154838743984689,0.0048493895307432,-2.24838762899204,0.00319986143485598,0.154562991717978,0.00486680329041972,0.671717171717172
"11422-942",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111823748065986,0.319230769230769,-2.24446235746069,0.00309642770400604,0.151275653553602,0.00480964527514252,-2.2445153423852,0.00314171636672497,0.151217865576089,0.0049078407869702,-2.24479403739714,0.00308352334250448,0.150636776424324,0.00491909525529956,-2.24474665133263,0.00322943411001721,0.150629510911843,0.00494099879553781,0.610328638497653
"11422-943",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112042082368918,0.284,-2.24630769300704,0.00315155162891643,0.154238869571913,0.00486522327897956,-2.2459075456761,0.00318601494068083,0.154432303542048,0.00485061126950961,-2.24613135514954,0.00313723910191016,0.15434982239736,0.00480486415710457,-2.24628335687642,0.00326750390078701,0.153957406706394,0.00497321140491782,0.663507109004739
"11422-944",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111033285171034,0.277777777777778,-2.24441395695186,0.00297377651428796,0.146834300000431,0.00510563253428464,-2.24453687043091,0.0030465349003976,0.147476928237408,0.00525472664744125,-2.2444944151489,0.00301720407473589,0.147613527520211,0.00526860065604497,-2.24447682772422,0.00312275482830616,0.147420539363702,0.00535599822629937,0.615384615384615
"11422-945",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111852598698827,0.282352941176471,-2.24629034549022,0.00315496516584757,0.156769444435786,0.00488139124348239,-2.24700703025052,0.00316434370481502,0.156387144317957,0.00487145956912118,-2.24731740111148,0.0030920560215354,0.156025381253613,0.00477411144161816,-2.24713369508201,0.00323870788933107,0.15604409998914,0.00489544552502337,0.652173913043478
"11422-946",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112113882970946,0.306451612903226,-2.24852621645764,0.00314544846611511,0.159846494823524,0.00489439821049407,-2.24842178668678,0.003176569345342,0.160186820942121,0.00492884497606636,-2.24859641336402,0.0031206000217179,0.160060959527468,0.00490563335634023,-2.24832601623129,0.00328124838360262,0.160126040646278,0.00501143192877249,0.651376146788991
"11422-947",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112052972204984,0.328063241106719,-2.24976158001451,0.00318428623466941,0.163136820605842,0.00466055532064145,-2.24963675517107,0.00318336286419164,0.163004982015735,0.00458079916175494,-2.2495805525438,0.00312118714814972,0.162991641121948,0.00464373568412452,-2.24976908134294,0.00326835043228889,0.163065996563963,0.00464197651640221,0.622727272727273
"11422-948",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.110462233043115,0.280276816608997,-2.24426188981451,0.00284125499955218,0.154976831145709,0.005779296251332,-2.24441547606276,0.0028515653946449,0.154324081829077,0.00577828193701652,-2.24484848657325,0.00283576594072975,0.152686652037443,0.005617733459361,-2.24412030788925,0.00287687492653036,0.155051799400146,0.00585622532477138,0.554945054945055
"11422-949",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112325117531396,0.28515625,-2.24434866242875,0.00308010396852584,0.162144895227375,0.00479659671302126,-2.24459693002311,0.00308635388104706,0.162437802440619,0.00480238624984103,-2.24443363753717,0.00306876726982299,0.162628021542118,0.00481268909281658,-2.2445387443423,0.00316773758967104,0.162369411508553,0.00484172853703528,0.647342995169082
"11422-950",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111831372389301,0.373076923076923,-2.24540379512919,0.00309568343745747,0.151586417616619,0.00489443588502879,-2.2455344031227,0.00314004703735189,0.151425195449082,0.00489070620376203,-2.24540611695297,0.0031381392627982,0.151516626735898,0.00492604436107772,-2.24541109580992,0.00323713695380323,0.151240125534553,0.00501391714607687,0.572687224669604
"11422-951",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.111490277212225,0.291512915129151,-2.24786562844237,0.00294229018632682,0.165254140872594,0.00495473196638075,-2.2477760924733,0.00303394405705025,0.165531779878027,0.00501080145600731,-2.24801091280943,0.00299514109762163,0.16531742970306,0.00498499620879271,-2.24797019962326,0.00308511934481691,0.165193876365823,0.00503280289336346,0.601010101010101
"11422-952",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.112461235003341,0.213438735177866,-2.24306317861958,0.00307867661991449,0.158314860294003,0.00480051484378163,-2.24292377362239,0.00311721320587969,0.159087220069848,0.00497105065592005,-2.24367181228152,0.00308205434921048,0.158365586722373,0.00487440410864695,-2.24335997034637,0.00321830139456733,0.158609619914004,0.005033584979151,0.717277486910995
