"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-44",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111284193701598,0.244722955145119,-2.24611159851914,0.00122327068447909,0.153953290521956,0.00208260085616699,-2.24541717910577,0.00140682832828077,0.101165774104686,0.00198010724834173,-2.24583969100852,0.00399961433585376,0.152020786483708,0.00639364656507058,-2.24644547380917,0.000764193634016632,0.154171830079661,0.000756871296207025
"11422-45",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111624557100456,0.246971736204576,-2.24537070995088,0.00123500898010874,0.154347377279924,0.00206034394009056,-2.24657813575723,0.00142381348877483,0.106946338067181,0.00197836368925462,-2.25046710764896,0.00389388008172934,0.148190233538677,0.0065722075177259,-2.24612232715904,0.00075325174357984,0.153087934151103,0.000745667813586092
"11422-46",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111662487608483,0.252413793103448,-2.24910679860783,0.00125284914390443,0.158378363084061,0.0020396344296045,-2.24824149480284,0.00144853118159397,0.107503512017426,0.00198190526466659,-2.25018767698923,0.00411035552964431,0.152453211870913,0.006318608395628,-2.24895246176786,0.000781245626152395,0.158916131902553,0.000774220673506238
"11422-47",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111391783795367,0.23949299533022,-2.2463897955221,0.00123013938424103,0.153904905416227,0.00207103271069809,-2.24671832037275,0.00141058694599819,0.105051183570102,0.00197949350558417,-2.24639770550659,0.00390148934882683,0.149937998041905,0.00653453728210412,-2.24713756244534,0.000753065178845261,0.152816911210119,0.000745514491579423
"11422-48",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111432280065762,0.229530201342282,-2.24627940662803,0.00123410856442042,0.152978266647988,0.002065013463168,-2.24678937663069,0.00140619386540868,0.106815502587649,0.00197904341543204,-2.24264630075148,0.003976778465496,0.150550385684445,0.00640514611689478,-2.24653888931016,0.000763920803564657,0.15275796715882,0.000756677481356226
"11422-49",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111960739312063,0.239204934886909,-2.2432456403416,0.00124526592870908,0.151558895951719,0.00204345190131306,-2.24378545529457,0.00142830870921962,0.106469396422514,0.00197660319066727,-2.24073771121955,0.00386865186360315,0.146307331969219,0.0065657080317231,-2.24319645422244,0.000751894099517654,0.151081745714169,0.000744273880218777
"11422-50",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111379786027956,0.247491638795987,-2.24681784492502,0.0012326891771744,0.15404325221813,0.0020687571547739,-2.24710946939139,0.00142136776672366,0.104226622150065,0.00198079523030642,-2.24301284778062,0.00387268200707707,0.145549706718711,0.00657910264240701,-2.24674205114192,0.000749876223680904,0.154690364179926,0.000742368908349897
"11422-51",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111476377487117,0.225116900467602,-2.24746491065484,0.00123182090255007,0.15883987001288,0.00206737154408404,-2.24669507858783,0.00139862817871322,0.1085716004157,0.00197855729123866,-2.25620227065411,0.00387181089833189,0.172388323180826,0.00662143840665129,-2.24727779170576,0.000745511496238445,0.158270639624591,0.000737987196487049
"11422-52",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111431650454182,0.242384105960265,-2.24537238232636,0.00122548886738962,0.154348444901583,0.00207744227411175,-2.24577975468506,0.0014082839922237,0.104333642448298,0.00197925399409709,-2.2397372222702,0.00390294444363891,0.149897691896018,0.00648997185982947,-2.24497668816867,0.000750808541527192,0.15452686802457,0.000743323322225027
"11422-53",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111718559737496,0.25,-2.24474579636239,0.00123725767557409,0.153742338655146,0.00205668906809248,-2.24423560391175,0.00142826498541127,0.103173566613554,0.00197844759699169,-2.24247181254453,0.00397241449993962,0.144817951210157,0.00641878353712453,-2.24461032009046,0.000762894519126801,0.153653878326007,0.000755389050948989
"11422-54",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111889939168618,0.252889191026513,-2.24449521123955,0.00124118742765155,0.155539562639916,0.00204939685003545,-2.24489191250735,0.00143620461925451,0.106421695962871,0.00197823138415793,-2.24885820432437,0.00404751972675304,0.161997444722541,0.00634733779097804,-2.24465296062368,0.000769910202502939,0.156250916838621,0.000762679484499122
"11422-55",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111539726260093,0.242953020134228,-2.24654878195315,0.00123442075118294,0.1563371534904,0.00206383613037292,-2.24735329183349,0.00141914759685144,0.107811137875517,0.00197932702375212,-2.24737070259785,0.00379346070294977,0.154312685886482,0.00676744773591629,-2.24744338949483,0.000740845540880023,0.156670194695748,0.000733172360139527
"11422-56",2200,-2.245641,0.1549768,-0.7,0.4,0.1,0.111509295197104,0.246184472461845,-2.2441417149065,0.00122593177756946,0.152280286414815,0.00207589165012938,-2.24338511620545,0.00141145501978733,0.100289936338998,0.00197894142867712,-2.25308482376594,0.00411773622420039,0.159819772670052,0.00631751554261409,-2.24399993236272,0.000774823189930957,0.152485126678793,0.000767522709479164
