"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-32",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.1119940965791,0.24171270718232,-2.24493416254638,0.00125138569314139,0.154754757167834,0.00203645029640569,-2.24437820631979,0.00143642537806276,0.107151797525143,0.00197750942581599,-2.24796484017033,0.00394886819624427,0.157026542544036,0.00646463029413558,-2.2451789549851,0.00128659458782229,0.154000808121097,0.00204903927699931,0.689111704699244
"11422-33",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111640713570458,0.240514905149051,-2.24748637691233,0.00124054067133411,0.158514493520832,0.00205368129587408,-2.24735345578367,0.00142338507233256,0.108811862653567,0.00197849519051244,-2.25041224588491,0.00406678718740848,0.167361704205256,0.00632884807893335,-2.24769298645671,0.00126735427770548,0.159348892849429,0.00207474709148696,0.669726995498459
"11422-34",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111846312648813,0.258086717136958,-2.24611749499919,0.00125053801304803,0.155337515636537,0.00204055059129683,-2.24605412897276,0.00145178970252982,0.105994387160729,0.00198170302482104,-2.250501538152,0.00386065735800431,0.165588070945874,0.0066183248140943,-2.24616048312189,0.00129322327810053,0.155665992078953,0.002043882580008,0.664828444675095
"11422-35",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111339089266862,0.223390275952694,-2.24579530913631,0.00122109370826626,0.155659113951807,0.00208643809072568,-2.24497371978424,0.00138516872483712,0.104650295867693,0.00198072116574474,-2.24873318694309,0.003786112747115,0.151246311480613,0.00681072010990603,-2.24574971354664,0.0012487778124673,0.155618863892373,0.00214502588548713,0.665687628360465
"11422-36",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.11171107269276,0.238320920785376,-2.24580680740409,0.00123952337610185,0.155983746410859,0.00205532407522363,-2.24656435245003,0.00142096448218011,0.108950520182234,0.00197847744068962,-2.25008094072445,0.00391252231058624,0.162823693682055,0.00652228382854267,-2.24555227635684,0.00127182231613998,0.157063865666898,0.00211275819787102,0.664172385300295
"11422-37",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111708719801107,0.252380952380952,-2.2469427542487,0.00124307609951272,0.157538124689437,0.0020505154077643,-2.24593573847095,0.00143715942444356,0.105218273141508,0.00198006231195283,-2.24850573562679,0.00386810196802454,0.159580541805453,0.00659318526907584,-2.24638669521601,0.00127344073102965,0.157624946255188,0.00206984514893233,0.655768872772057
"11422-38",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111841122919986,0.240855762594893,-2.24617302801405,0.00125130240794761,0.15457571849428,0.0020383639629554,-2.24700201912579,0.0014367292049689,0.109635442712269,0.00197851488142021,-2.24304101512705,0.00421726778232969,0.150285552004489,0.00622182398692974,-2.24637469709041,0.00128819889545407,0.153904611328281,0.00204473070032059,0.688631637974045
"11422-39",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.112014289766962,0.239145416953825,-2.2456664806528,0.00125041972941522,0.157731758166845,0.00203668899978235,-2.24582086229783,0.00143346628696559,0.110780587917729,0.00197668056751823,-2.24185637474553,0.00406275773612925,0.152708516699844,0.00631465335296156,-2.24618851875265,0.00129100901181537,0.156947617383157,0.0020325453759437,0.693700970811902
"11422-40",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111493166547656,0.244239631336406,-2.24362391689413,0.00122031972748188,0.15283395385049,0.0020835322812178,-2.24320837277079,0.00140332903847865,0.100737332592934,0.00197824874506419,-2.24660300504968,0.00375512738245524,0.162944909924945,0.00683823711057634,-2.24352921673352,0.00125929221280625,0.153134408020312,0.00210839875309004,0.644658184667503
"11422-41",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111854204395894,0.245529573590096,-2.24610696051902,0.00124945795262785,0.155628030515663,0.00204124006849909,-2.2469792898907,0.00143942669111038,0.109445207268067,0.00197937206837702,-2.24068687305545,0.00409334348125334,0.147112418481462,0.00629847085716094,-2.24629177797764,0.00127806165801583,0.155856079608549,0.00206237764292327,0.677457783620444
"11422-42",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111794882032789,0.253103448275862,-2.24673228741347,0.00125127196326637,0.155198474825889,0.00203919804985634,-2.24661000564168,0.00144783709298831,0.106564368748007,0.00198070064881739,-2.24549331997155,0.00387628826785863,0.153887951185521,0.00657449566490534,-2.24707294517722,0.00128833059401381,0.155235766459294,0.00204591730677442,0.675269857874132
"11422-43",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.112072906337542,0.243651338366507,-2.24368464413077,0.00124635351828292,0.154983388119487,0.00203965762943019,-2.24399057808369,0.001433274843359,0.1080680410382,0.00197589420031751,-2.24206676450803,0.00410969603305602,0.151051392106546,0.00627786610502922,-2.24366512894678,0.00128182499634361,0.154449170337748,0.00205135808553088,0.679035327073248
"11422-44",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.111629737212985,0.23596256684492,-2.2448823296306,0.00123082777336463,0.155191060215761,0.00206612235692639,-2.24460062559906,0.00140800340403943,0.105456827262188,0.00197737693961229,-2.2491498267116,0.00392343813591859,0.158037129104574,0.00651124379508846,-2.24510848907405,0.00126632558292653,0.154442872470648,0.00208365515324191,0.672480701581848
"11422-45",2200,-2.245641,0.1549768,-0.7,0.2,0.1,0.112075334675151,0.25381414701803,-2.24462886630426,0.00125359809279067,0.154687649161985,0.00203311422996335,-2.24480994321928,0.00145141960729609,0.107212948414337,0.00197948638471544,-2.24647193830717,0.00384078732047318,0.164665205006864,0.00662880361966882,-2.24463686656139,0.00129329044410853,0.154214120476762,0.0020425543537319,0.676606185223141
