"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-204",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111223750413443,0.290441176470588,-2.24305438642297,0.00288083854810172,0.147071321115267,0.00498663069527928,-2.24272858221305,0.00341826750354154,0.0899916576040309,0.00470966769134397,-2.24834737248181,0.00408718411266213,0.148468283627839,0.00707496079973388,-2.24244510807566,0.00279912646866704,0.146639391799434,0.00503119222565157
"11422-205",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111942064018498,0.295275590551181,-2.24598485264183,0.00298731076396641,0.153340327236675,0.00481998107861588,-2.24340281279051,0.00355359124708017,0.0969104413248052,0.00472858793438408,-2.24730467535361,0.00419509350474608,0.160096175009186,0.00684318388464115,-2.24497250683899,0.00288893870782644,0.154080999786238,0.00476286445483285
"11422-206",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.110600319091402,0.296428571428571,-2.25132222225994,0.00285335935103936,0.165333057718832,0.00507359814012151,-2.24865297625091,0.00339664698163207,0.0923556224053754,0.00472159830867881,-2.25316639672807,0.00403932314505547,0.170456278512567,0.00716458911877823,-2.25155146398875,0.00281818390148118,0.164193355881705,0.00490646495467273
"11422-207",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112133476774648,0.267441860465116,-2.24118580928086,0.00295749213933429,0.149498511538606,0.0048436186430002,-2.24132737075085,0.00345483360145485,0.100980594338761,0.00469968838558204,-2.24461172766036,0.00414406451809839,0.154033739899517,0.00692761140125845,-2.24109489813012,0.00286801127156512,0.149437888829592,0.00470174384318805
"11422-208",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112222674929281,0.315384615384615,-2.24449660558893,0.00294985158818627,0.162670505835675,0.0048484240843451,-2.24930507282774,0.00357293169563897,0.111286543999066,0.00472961343197136,-2.24395214086708,0.00416956211112384,0.160320824680062,0.00685981489884872,-2.24495776389953,0.00289025386036201,0.164494814127932,0.00478185373757986
"11422-209",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.11187406770987,0.31578947368421,-2.24532142899715,0.00303060811595192,0.143367007640578,0.00478889280293135,-2.24439578369178,0.00366197062935032,0.0935073586832851,0.00476993451884271,-2.249440827183,0.00415725705271265,0.142162396713396,0.00697350336824817,-2.24562766759908,0.00295083489403933,0.143586749521365,0.0047230683539162
"11422-210",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111919497576268,0.250980392156863,-2.24731503076257,0.00298749696934612,0.157344179137074,0.00482670478517796,-2.24837217288544,0.00345252627862817,0.111499962306233,0.00470660684158117,-2.25380039727446,0.00416655633002207,0.169567517397881,0.00692646072897139,-2.24826402466082,0.00296383556588108,0.155635204795351,0.00468786551793533
"11422-211",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111011649842441,0.300724637681159,-2.24470154641833,0.00286430550889046,0.151103618495589,0.00502727075592801,-2.24608626423352,0.0034285587351325,0.0927929334636285,0.00471559015427741,-2.24269244875437,0.00418699438891628,0.150111497908223,0.0068547585008065,-2.24519371300257,0.0028138930628252,0.15008523637126,0.00494641119171133
"11422-212",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112385572955886,0.302788844621514,-2.23953280106555,0.00299642937753186,0.143991356667352,0.00480030066965167,-2.23627106018171,0.00358100957512443,0.0897504938842556,0.00473214780169537,-2.24245799676013,0.00412343804579327,0.146862671655146,0.00696924528856607,-2.23886893068245,0.00291303391372735,0.143781087285353,0.00459606892809448
"11422-213",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111519758505673,0.273764258555133,-2.24557607688378,0.00293826665067359,0.151897112558865,0.00489838243874997,-2.24400932946071,0.00344551038751904,0.0966134270129178,0.00471309515919857,-2.24318921844024,0.00431182583547167,0.141843245990731,0.0067502858254907,-2.24613052578324,0.00289964162694345,0.150683241677882,0.00470112569780773
