"sim","N","beta0","beta1","muU","sigmaU","q","access","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle","msg"
"11422-295",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108976896827701,0.291805094130676,-2.24662992897794,0.00112128591291037,0.157078242117002,0.00248647122307821,-2.24706197114243,0.00133290178322414,0.0712005852270017,0.00201807442925822,-2.24961372239759,0.00348233297562923,0.15724868673876,0.00854282072385273,-2.24650997540941,0.00114132410156703,0.156357257534655,0.0027531962538929,0.428157846238385,""
"11422-296",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109022530027502,0.302929795467109,-2.2463811862663,0.00112020470926959,0.159098082318875,0.00249134945555677,-2.24650674097163,0.00134183065372605,0.0696250125762746,0.00201384341448802,-2.24510828087006,0.00354024889886352,0.153235622814329,0.00789111831294074,-2.24685912253177,0.00114939883858452,0.15850143449211,0.00269249527198816,0.424876878147575,""
"11422-297",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109302965285381,0.285070422535211,-2.24579629027052,0.00113042745452337,0.156441994430452,0.0024170468561603,-2.24583756126929,0.00133705807192534,0.0745407322257668,0.0020121448709412,-2.25097710022208,0.00352914126536662,0.166939162639521,0.00803187685893791,-2.24594394261007,0.00116031751944218,0.155120719275122,0.0025929124700514,0.462871709135022,""
"11422-298",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109309709608945,0.28442945474986,-2.24480784400147,0.00112863763600064,0.153347262848727,0.00242766303189763,-2.24527482806593,0.00133451257491124,0.0736165060512095,0.00201337010698501,-2.24177511134585,0.00359621408772331,0.158851367021135,0.00746549617418239,-2.24491401953459,0.00115968158476787,0.153025761949105,0.00263626916500331,0.456760674062641,""
"11422-299",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108894517595849,0.303114571746385,-2.24807125645513,0.00112438392030775,0.157476561569383,0.00246809980437788,-2.24784480253223,0.00134684761895747,0.0694059682267548,0.002012891156999,-2.25092942160199,0.0036176348420123,0.160559499784632,0.00744522819215955,-2.24854757074958,0.00115061560580596,0.157497404753393,0.0026617273990739,0.431144115365845,""
"11422-300",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108892180395947,0.308498896247241,-2.24672795202432,0.00111959097337061,0.155850314198036,0.00250258860565733,-2.24777554003125,0.00134719472875939,0.0691398041138579,0.00201370053977156,-2.24792038570215,0.00359284654446807,0.144633959440786,0.00759468897115348,-2.24695995354434,0.00114144818272205,0.154808456639007,0.00272324808076192,0.416061577091916,""
"11422-301",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109046353610211,0.301331853496115,-2.24691414961842,0.001122172290002,0.160058376109882,0.00247378394995631,-2.24758823175923,0.00134308512056328,0.0723287273365105,0.00201210040301685,-2.24743925253213,0.00357040325074233,0.154899368237808,0.00769632682247188,-2.24703827304436,0.0011403703187112,0.159954876019947,0.00263196340654486,0.425032140040446,""
"11422-302",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109011051357148,0.306843267108168,-2.2449892726948,0.00111854407884146,0.15268112523335,0.00250228583490157,-2.24360562394061,0.00134258626816673,0.0625273671693918,0.00201353802967551,-2.23882870144974,0.00356899292494972,0.138820838742865,0.00763340063767274,-2.24469652496767,0.00114166089118422,0.153311485850883,0.00274669772998234,0.404967983694507,""
"11422-303",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108949382203164,0.315380344253193,-2.24674427721423,0.00112288296375706,0.154641995445905,0.0024777118350006,-2.24748575764814,0.00135755283743013,0.0683418030062947,0.00200956854261199,-2.24827832155131,0.00362442480898227,0.151270391305795,0.00740584625936815,-2.2477348878821,0.00115520040120999,0.152009874733627,0.00266082714730647,0.434480248351814,""
"11422-304",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109123674153024,0.311566131710017,-2.24492197787656,0.00111991246187851,0.155698308742364,0.00248858082054737,-2.24459223518999,0.00134959359043613,0.0661976783002662,0.00200993062027059,-2.24150812042243,0.00354220292006308,0.144177774677846,0.00784721672045018,-2.2448985881169,0.00113921946174382,0.155588775265536,0.00270189301287944,0.41108765492654,""
"11422-305",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109475636571825,0.319887955182073,-2.24317609061416,0.00112602440167906,0.155023834099616,0.00243596714480907,-2.24349965363966,0.00136565220248368,0.0689256040624066,0.00200179506190959,-2.2461231767835,0.00355579186751632,0.160935742167766,0.0077317588182085,-2.24296664039948,0.0011490793125688,0.155656530967924,0.00268233430315784,0.416179612984817,""
"11422-306",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109253044740178,0.296629213483146,-2.24560981126266,0.00112906274291359,0.155227639304,0.00242820805870335,-2.24606795601421,0.0013461860945481,0.0728684898520514,0.00200979270942738,-2.24300711131336,0.00356099622523614,0.147455760102677,0.00769942695883518,-2.2459824325562,0.0011581651580548,0.154697171475663,0.00260549667566924,0.450109292372173,""
"11422-307",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109128105060782,0.307649667405765,-2.24598314504868,0.00112147905983532,0.159891287444733,0.00247820567202943,-2.24609805943858,0.00134787493769504,0.0699607730223077,0.0020104285176441,-2.24911611784811,0.00353416359821907,0.165181947315885,0.0079469479057752,-2.24609432851683,0.00114666307679534,0.159261157092682,0.00267269988571607,0.419750326322273,""
"11422-308",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109301017498488,0.323025952512424,-2.24311539420662,0.00111805460092477,0.156326486763927,0.00249545537049369,-2.24199793828779,0.00135814877994566,0.0629534069221972,0.00200608478599115,-2.24714162970573,0.00344432504631835,0.162617146183486,0.00899128128122589,-2.24304164602812,0.00114569381691954,0.156574853301214,0.00278339560582326,0.397630277625717,""
"11422-309",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108983114291608,0.280917739227756,-2.24733092210062,0.00112753367486354,0.154013461120462,0.00244810366175584,-2.24629887898887,0.00132904320876485,0.0700224211070559,0.0020198956941231,-2.24115605225361,0.00360346795510341,0.15006928606014,0.00743703062334184,-2.24733079904417,0.00114948818396227,0.153149376139383,0.00266837098315382,0.454019554573365,""
"11422-310",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10928340313912,0.312359550561798,-2.24531773326724,0.00112843350234876,0.155012890484571,0.00242900734439592,-2.24344237020252,0.00135966567382183,0.0655377359117148,0.00200500852986033,-2.2505011866189,0.00375137367934618,0.161171837786322,0.00689728259697675,-2.24521788899338,0.00115338179060362,0.154855852344327,0.00259341938245347,0.429309995617505,""
"11422-311",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109243338832141,0.311630495269894,-2.2441811490689,0.00112296867298801,0.153834123009385,0.00246584268392067,-2.24465808877379,0.00135377708413513,0.0683484521069281,0.00200779878179824,-2.24513246386088,0.00351050007055957,0.154142814742489,0.00814151667955273,-2.2443934679918,0.00114766114846972,0.15406893295001,0.00268018713071335,0.420743942279211,""
"11422-312",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109383432116022,0.297585626052779,-2.24493912426724,0.00112788786955742,0.157761037759678,0.00242819008365148,-2.24518539300437,0.00134576292273735,0.0732605181298906,0.00200807077726825,-2.2502849788756,0.00356667654528556,0.156445093233796,0.00776716551833843,-2.24520866025134,0.00115246886139783,0.157685291554387,0.0025745817963488,0.445611729446795,""
"11422-313",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10910520067238,0.295063782584581,-2.24462609635409,0.00112081603529933,0.151867070029011,0.00248163725221316,-2.24354948507422,0.00133431656426782,0.0652642256978243,0.00201535971008836,-2.24319602911013,0.00351833516971826,0.158012163398737,0.00801988954723644,-2.24396235618008,0.0011361930202031,0.153874877190205,0.0027993772275732,0.411544953296837,""
"11422-314",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108963693238554,0.305616740088106,-2.24566519229423,0.00111764880198989,0.155447940147881,0.00251032035375494,-2.24569473276098,0.00134115223550367,0.066627830883594,0.00201457369117841,-2.2491172913881,0.00360536452436663,0.149367862544014,0.00751423141206522,-2.24546665591109,0.0011410550276274,0.154869535876636,0.00276958320271348,0.407763252897282,""
"11422-315",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109185220803255,0.295091009376724,-2.24412270644263,0.00111731111461934,0.156679320212995,0.0025005570650299,-2.2441308168698,0.0013308450880393,0.0687549667011718,0.00201578078335033,-2.24407511896626,0.00357514592263224,0.160328064458638,0.00759400892437329,-2.24437524234244,0.0011436219243248,0.156335354197438,0.00270087532324956,0.424372261314966,""
"11422-316",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109208763018949,0.30726566833056,-2.24389555718832,0.00112074423417261,0.15296799605941,0.00247971931665817,-2.24310834001166,0.00134600070485674,0.0649901050707929,0.00201025145680044,-2.24062057296391,0.00346919041925597,0.143790824868744,0.00853270518216891,-2.24357449246524,0.00114321144188759,0.15323584818356,0.00274911657655192,0.412137483733657,""
"11422-317",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108791008777392,0.285397001665741,-2.2486190820712,0.001123754733106,0.156658710795997,0.00247764621532326,-2.24908152318539,0.00132959753164899,0.0725584545238929,0.00202148017381592,-2.24848133721664,0.00357338788821618,0.156288279712013,0.00769434593299582,-2.24893877692612,0.00114714564348664,0.155716962862768,0.00270102000462291,0.444447742801069,""
"11422-318",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108681522247793,0.318998366902559,-2.24664330367325,0.00111165847230277,0.155063676789295,0.00256816483752071,-2.24712099872496,0.00134731697990852,0.0632367960307884,0.00201567894231032,-2.2473107539568,0.00347649898710641,0.169774046180202,0.00848667617908665,-2.24672524982098,0.00113568725738077,0.15687810220988,0.00281782957810476,0.378703241908418,""
"11422-319",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109118753948812,0.28430296377607,-2.24286906937323,0.00111395982273835,0.150753929886544,0.00252789129894387,-2.24234727461662,0.00131628141367117,0.0651385765057785,0.00202416330367649,-2.23962630400004,0.00365189670975851,0.147483304132191,0.00717685007848919,-2.24288788137481,0.00113825174179604,0.14966737966759,0.00282911847486261,0.425458800758862,""
"11422-320",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109224571671102,0.304494382022472,-2.24572480216089,0.00112886986945437,0.154311594795056,0.00243106345499102,-2.24393863426891,0.001352377468007,0.066324841771278,0.00200828017806679,-2.24259963287128,0.00355379225701959,0.15852937790747,0.00772854161646858,-2.24536936121622,0.00115308294197661,0.155414603948124,0.0026787656353286,0.428262030921314,""
"11422-321",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108984323780916,0.300826446280992,-2.24512204518844,0.00111754692407575,0.15326896161025,0.00251023938743002,-2.24551683205415,0.00133684659751655,0.0671323079353046,0.00201609813999132,-2.24504271181152,0.00357791361695996,0.154663376661745,0.00761665826259581,-2.24508621376333,0.00114204335246838,0.153565487926779,0.00278416950699514,0.412107069258242,""
"11422-322",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108891517879056,0.292239955971381,-2.24599047603266,0.00111771303370508,0.154044280401478,0.00251555148783072,-2.24490593016492,0.00132784519604338,0.0649634649254552,0.00202179450725264,-2.24217034923212,0.00363549737599504,0.162191359635237,0.007232873026439,-2.2450631243818,0.00113080062044411,0.157601429450142,0.00287840857765922,0.395274023852262,""
"11422-323",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108848388973842,0.295812941816204,-2.24508890718292,0.00111017227544749,0.155841381343914,0.00256941547573639,-2.24430808969645,0.00132255998707796,0.0632815908263295,0.00202412061584929,-2.24485791809757,0.00357763855091028,0.163705129306666,0.0075879027316968,-2.24535311673597,0.0011302719843862,0.156581737767735,0.00279550948855647,0.400695497494926,""
"11422-324",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109406019608854,0.308690744920993,-2.24394988752675,0.00113044122157668,0.151103216417106,0.00241379135384896,-2.24538723917933,0.00136054883250997,0.0722826776867817,0.00200369608530449,-2.2480410379376,0.00362447237611977,0.157827011911349,0.00737940926129154,-2.2440353065594,0.00115945175351013,0.150459528652392,0.00269387327593314,0.442295769004952,""
"11422-325",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108980796594421,0.293303818483675,-2.24565858930541,0.00112004941837651,0.152761190116342,0.00249046808236637,-2.24468661436726,0.00133200154314677,0.0656710269739732,0.00201739376991953,-2.2402144589538,0.00350054814353071,0.167369045904555,0.00807258837533107,-2.24492705512376,0.00113884837377815,0.155524956948681,0.00279646495314915,0.406912299626457,""
"11422-326",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109262721456862,0.3140589569161,-2.24644217216069,0.0011342516989219,0.153917711441589,0.00239771505187674,-2.24560796657108,0.0013690650897048,0.0689211313260458,0.00200293302661085,-2.24227064638933,0.00363621857004526,0.146431005901191,0.00728267285227612,-2.24622747654107,0.00115811802421391,0.153509417998963,0.00262872396643383,0.438672439913558,""
"11422-327",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109605998283842,0.322690992018244,-2.24369706752411,0.00113612635461864,0.152426428605903,0.00237716435308806,-2.24306425989925,0.00137997033910371,0.0687244124796672,0.00199804741521212,-2.24540716993563,0.00359933382638533,0.139162736800743,0.0075416500536399,-2.24376662640276,0.00116441137658274,0.151277460980854,0.00260553372357064,0.445377326989125,""
"11422-328",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109096294342433,0.304661487236404,-2.24524616049125,0.00112151857829495,0.154284406683236,0.00247641205135499,-2.24427727716307,0.00134391075928449,0.0656902368334085,0.0020114076214316,-2.24017527287566,0.00362209396440629,0.15836577836792,0.00728919315938328,-2.24476599989117,0.00114026494066314,0.154592570876107,0.00270893845635855,0.412468639189984,""
"11422-329",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109146314051877,0.295342465753425,-2.24335602867269,0.00111402752874732,0.155702178518292,0.00253112320526981,-2.24295762468049,0.00132677769392453,0.0659512809210862,0.00201964926045959,-2.24092192542459,0.00354240271940824,0.16124660933634,0.0077786828970088,-2.24339975963358,0.00113579804543993,0.155167651478122,0.0027447990358591,0.412471442413603,""
"11422-330",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109040787120063,0.305094130675526,-2.24509240296976,0.00112032773543381,0.152423399851256,0.00248740681309391,-2.24646358300865,0.00134468088173161,0.0695508015962908,0.00201199227494506,-2.24479974420174,0.00351327224711938,0.155138656429752,0.00813592908447241,-2.24570310966851,0.0011517290603415,0.151092069789431,0.00276539247034244,0.42985353542204,""
"11422-331",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10912959043985,0.288515406162465,-2.24604837080964,0.00112770428981301,0.153537061715899,0.002441498272319,-2.24624940069074,0.00133693143551105,0.07193448602054,0.00201481637297,-2.2501439816397,0.00351312060908146,0.148420527763442,0.00827626192623863,-2.24574150185126,0.00115323157574603,0.154651187063549,0.00269172827496603,0.438292691567585,""
"11422-332",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10941755520467,0.295467263570229,-2.24361753657892,0.00112553784335555,0.155209760487143,0.00244128744552487,-2.24539984602687,0.00134222461273068,0.0750918071855716,0.00200917932328465,-2.23821172686292,0.00358844903583497,0.157127850993629,0.0074545310845395,-2.24412604932394,0.00114997659772963,0.154611109338893,0.00266380605672732,0.448007597308768,""
"11422-333",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108875377197768,0.297164667393675,-2.24579412229385,0.00111208046777823,0.158962426532724,0.00255441563686799,-2.24536723104689,0.0013261848794068,0.065928086184205,0.00202217278756756,-2.25232390908262,0.00348442516401261,0.164735314102747,0.00852855325713679,-2.24581290225137,0.00113416143362257,0.160112764883243,0.00277374739504597,0.398920674192335,""
"11422-334",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109176277637401,0.286748329621381,-2.24590286043264,0.00112424753307397,0.158823701633215,0.002459696675328,-2.24636319247881,0.00133143240401864,0.0740720137636758,0.00201648787531957,-2.24808464561295,0.00357094923939027,0.164912377395622,0.00766511947748669,-2.24578076317036,0.00114386736872387,0.159496968295015,0.00266789235584328,0.435952565601429,""
"11422-335",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109186863132719,0.309788654060067,-2.24512548018427,0.0011229092174167,0.156298737085069,0.00246848231886578,-2.24698296312735,0.00135293059035864,0.0725354176610773,0.0020086328820973,-2.24087924761689,0.00343872003051919,0.155958240172511,0.00887867858654947,-2.24534855137547,0.00115156547180124,0.15561793616782,0.00271513576262319,0.424170469865238,""
"11422-336",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108701849438787,0.293311403508772,-2.24683479887987,0.00111572232964748,0.152106773307984,0.0025367836071406,-2.24754362549001,0.00132782533425766,0.0672074364322046,0.00202365291377024,-2.24529933602364,0.00352108178391911,0.14302169998994,0.00808654256045752,-2.24667262763811,0.00113687891308979,0.152242496285095,0.00281810672323685,0.409902127136631,""
"11422-337",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109177819858754,0.302895322939866,-2.24435427044428,0.00112315141190665,0.151414339676795,0.0024661000660835,-2.24475100465422,0.00134529528077039,0.0682562732559421,0.00201089776535646,-2.24164865622887,0.00355276108593784,0.144904570262902,0.00776898110279114,-2.24430653993825,0.00114919260712877,0.151581157920747,0.00276382359442502,0.424914969902133,""
"11422-338",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109555398526172,0.289265536723164,-2.24304647597007,0.00113039859404755,0.152650720415127,0.00240630248036548,-2.2428559425856,0.00134063994049726,0.0721878314914575,0.00200757517507356,-2.23974837552599,0.00359977739419395,0.142313444190409,0.00745511064925425,-2.24268730117875,0.00115280675612567,0.152754139028128,0.00263817209421043,0.450918334931873,""
"11422-339",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109152042945977,0.3125,-2.24372355461696,0.00111894733709597,0.151334281541829,0.00249127197597665,-2.24409477289463,0.00134971405961758,0.0656774798437006,0.00200898769321466,-2.24408011752855,0.00361801376007635,0.150417156692033,0.00738552213878658,-2.24400698510286,0.00114605087919392,0.149736083131556,0.00272740800273542,0.418633780254724,""
"11422-340",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108653144900922,0.301086956521739,-2.24688651690058,0.00111112854501768,0.156236953752511,0.00257476127788132,-2.2462292327227,0.00132852225018864,0.0629912587397017,0.00202417291593172,-2.24179200410126,0.00353323662586167,0.152322172118727,0.00788437149592665,-2.24720307888803,0.00113668529971849,0.154735553818054,0.00278173041631777,0.402785988821924,""
"11422-341",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109015502127836,0.307352128247651,-2.2451571604986,0.00111973975720595,0.152578285317264,0.00249621575809888,-2.24561480676841,0.00134563263528304,0.0668992447718645,0.00201290634579255,-2.24541257861868,0.00351511651762308,0.14939198913577,0.00815750015363258,-2.24514146254957,0.00114703644987846,0.152947841104451,0.00276993254786596,0.411794579412615,""
"11422-342",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109206054382555,0.298657718120805,-2.24569371879786,0.00112653657012849,0.156173451195789,0.00244624789196947,-2.24606300941617,0.00134552904103397,0.0718118419719169,0.00201097833277183,-2.24979721169986,0.00352705593765067,0.162108928168738,0.00805813589614549,-2.24569755682314,0.00115205827866938,0.155926548066241,0.00267139087699807,0.43622521995451,""
"11422-343",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108903889880722,0.298800436205016,-2.24510434454745,0.00111176635287439,0.156663375320764,0.00255773154004052,-2.24501423233498,0.00132735612609885,0.0654591200577374,0.00202182808573599,-2.247879311196,0.00355381510394139,0.159892620073015,0.0078219366033481,-2.24443713406875,0.00112828232495746,0.15802387667174,0.00280314291890855,0.387102977258254,""
"11422-344",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108711351104126,0.324986390854654,-2.24599116384415,0.00111133574976308,0.153146205771651,0.00256734876140748,-2.24587555216565,0.00135274111641862,0.0604684269561856,0.00201311388498356,-2.24316036890263,0.0035048677296207,0.158355885118695,0.00810291636344205,-2.24572032545621,0.00113077456320001,0.15441666803143,0.00289280853013539,0.370968244504454,""
"11422-345",2200,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108976062998421,0.297612437534703,-2.24672565824961,0.00112305720333232,0.155858214443097,0.00247577711335207,-2.24614038605265,0.00133943436386137,0.06822952516314,0.00201549625152445,-2.24451259551754,0.00357074426460522,0.148029087462386,0.00770055962376614,-2.24662620141771,0.0011442913963315,0.156635938001516,0.00268217388900983,0.423003247091975,""
