"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-16",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.11212399836526,0.310848400556328,-2.24578497206927,0.00125638415526459,0.158095278499625,0.00202988560667063,-2.24724892940492,0.0015145808982067,0.105073363096856,0.00199650553055409,-2.24689632805279,0.00252937615892764,0.156960238757168,0.00404283588055447,-2.24549781445945,0.00127561990867672,0.157856253069794,0.00204411930191596
"11422-17",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111741856680097,0.300751879699248,-2.24652687196013,0.00124573639930304,0.155885753949198,0.00204670189985946,-2.24615013543216,0.00148961458853221,0.099708368245935,0.00199107214206327,-2.24812654527968,0.00253523029496747,0.15687861618668,0.00404328073032668,-2.24629431962603,0.00126958000654996,0.155688004505042,0.00205815485847638
"11422-18",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111640616506212,0.304820095044128,-2.24705912945319,0.00124138248116109,0.156862958545267,0.00205241087081182,-2.24652340026542,0.00148833038735529,0.0988635745753352,0.00199096170310678,-2.24849432371573,0.00248028161751094,0.156386243151273,0.00411038184360314,-2.246815419554,0.00126650825945274,0.15642035416514,0.00206530924301453
"11422-19",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111599783565078,0.305914343983685,-2.24795511930753,0.00124330187868864,0.157854334942725,0.00205165721823763,-2.24869560527976,0.0014928228509617,0.101837165331616,0.00199293393663016,-2.24958865821716,0.00251146825643532,0.161064207386741,0.00406880279612412,-2.24804670488218,0.00127197120963586,0.157474372040939,0.00206244386888955
"11422-20",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111558072098679,0.301351351351351,-2.24706994465233,0.00123926353157094,0.156178029918252,0.00205754250803653,-2.24697797786036,0.00148277031173622,0.099129697272679,0.00199055201744273,-2.24988185582361,0.00251775663777813,0.159176029841212,0.00406989470841011,-2.24707583220068,0.00126304286538037,0.155758818431872,0.00207779403507973
"11422-21",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111700647078109,0.314751869476547,-2.24587737478443,0.00124183227560782,0.154727552535751,0.00205115802152717,-2.24733626731677,0.00150153821833714,0.0999912225181356,0.00199458036099861,-2.24449763423,0.00244192331159634,0.151190621307677,0.0041729062496961,-2.24606937554416,0.001276101378398,0.15438331360463,0.00205617960436966
"11422-22",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111784519962309,0.302435723951286,-2.24510844102952,0.00123868726319268,0.156027923627021,0.00205408947421434,-2.24308398770132,0.00148169242212161,0.0955799710036121,0.00198841828093997,-2.24585714661253,0.00243745083107008,0.158895251576241,0.00417869614816297,-2.24477234375072,0.00126677980204422,0.156536826395278,0.00206088428197319
"11422-23",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111552346735571,0.286195286195286,-2.24549906228613,0.00123576886099424,0.15267408921032,0.00206196599642357,-2.24736257287747,0.0014640766626149,0.101845984865908,0.00198600955212662,-2.24395740454089,0.00246383082578445,0.150590243721788,0.00413472355744144,-2.24564197752086,0.00126432002405016,0.151995095258051,0.00208940562093438
"11422-24",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.112056123150402,0.312110726643599,-2.24520968361515,0.00125288352661194,0.156393666372434,0.00203416529585695,-2.24509246825764,0.00151048386822739,0.100547513945245,0.00199544215204204,-2.24725940290841,0.00257138141154178,0.162111353366843,0.00399800808187866,-2.24491816381898,0.00128218631113315,0.156750978165797,0.00203624233581304
"11422-25",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111461393881304,0.278071334214003,-2.24584196365662,0.00122424199344915,0.157357338228386,0.00207946932707647,-2.24670207922968,0.00144143202181234,0.102034544755048,0.00198244458553058,-2.24731134297862,0.00248477217712493,0.160391187041561,0.00410029106044937,-2.2462968941818,0.00125021266759102,0.157354113039537,0.00209065968318678
"11422-26",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.11181557622756,0.296321998612075,-2.24667914855971,0.00125480349511384,0.153770769354478,0.00203432911541699,-2.24742329075453,0.00149668186394976,0.102370152658193,0.00199198825667181,-2.24331401081785,0.00249314468923224,0.150352037953673,0.00408174115299566,-2.24693994045873,0.00128487268748624,0.153462069047933,0.00204604844753578
"11422-27",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111617021695502,0.295168762409001,-2.24393477759974,0.00122386144832652,0.155327911827086,0.0020762406003492,-2.24408160362586,0.00145787108223828,0.0973986076631857,0.00198366161792833,-2.24488835694075,0.00242265641644792,0.156501874099986,0.00420407436259396,-2.24397823831884,0.00125362586120312,0.155167770103698,0.00209773032536871
"11422-28",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111990123872396,0.317776252573782,-2.24508155771803,0.00124702587466169,0.156713440322121,0.00204051684609963,-2.24456691978395,0.00150911073530823,0.0985239621925231,0.00199501833026191,-2.24690923588205,0.00248415113781239,0.159077312828654,0.00410198747443841,-2.24519670256656,0.00127950616603757,0.156184562594794,0.00204268317667345
"11422-29",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111523196262592,0.299405155320555,-2.24508317528521,0.00122411178838508,0.156493436771783,0.00207898402598609,-2.24534695766607,0.00146273058155526,0.0976626373375411,0.0019860112115374,-2.24456480629726,0.00246802183205441,0.154115386503666,0.00412216097353015,-2.24538938264145,0.00124904175958569,0.156117807704241,0.00209453696505658
"11422-30",2200,-2.245641,0.1549768,-0.7,0.8,0.25,0.111545571612167,0.314765100671141,-2.24483128050753,0.00123307523279878,0.151730491020377,0.00206461458346926,-2.24392725089127,0.00148871464788293,0.0924975981734344,0.00199175574831315,-2.244009445157,0.0024460328540738,0.156128586246752,0.0041498554264855,-2.24453897381214,0.00126116523285692,0.15237841914949,0.00208757907024996
