"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-30",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.112031722179255,0.25,-2.24258316795911,0.00124252229308028,0.152449659717354,0.00204437499040351,-2.24223081187173,0.00143435366623824,0.103713273779673,0.00197623057138642,-2.24489731969769,0.00390033129717226,0.152593220685027,0.00652159814451892,-2.24242652502209,0.00128254944784593,0.152404333779717,0.00204827860503353,0.666173130880501
"11422-31",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111776171378735,0.240866035182679,-2.24577885016138,0.0012388478544786,0.157602007639946,0.00205347632774512,-2.24556468272062,0.00142206028905223,0.107806256944757,0.00197719111001882,-2.2536753605069,0.00393920499702492,0.1631246353705,0.00649267807501129,-2.24572019848234,0.00126631614994412,0.157190491686144,0.00208262815065682,0.670941522822194
"11422-32",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.112001792052378,0.236024844720497,-2.24508219684375,0.00125068767021872,0.155515965722872,0.00203720131055889,-2.24689142373167,0.00143240414722676,0.112788845099907,0.00197696190820594,-2.24553199004661,0.00427424404180281,0.148448053948276,0.00621610015737676,-2.24588268504953,0.00129044747894233,0.154081163227293,0.00203523527502501,0.704225601008513
"11422-33",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111650841660679,0.245423728813559,-2.24740024355282,0.00124093318292227,0.158323343166463,0.00205305475398214,-2.24737400242607,0.00142851850695243,0.108270701703807,0.00197895019534605,-2.2458104075103,0.00398144085169791,0.156092881124564,0.00640779431986986,-2.2474022051552,0.00126533376193323,0.159404217491773,0.00208200468234729,0.662087580105863
"11422-34",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111833367264533,0.255509641873278,-2.24625755573998,0.00125103015199138,0.155208316522678,0.00204016223728293,-2.24582279254325,0.00144937838587157,0.105639621378113,0.00198133365263573,-2.24820516249642,0.00400422920941117,0.163298620754185,0.00638545792272057,-2.246281429467,0.0012922178431702,0.155721845961973,0.00204223091145378,0.666430115503931
"11422-35",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.11137392254162,0.226018396846255,-2.24481432232812,0.00122026061881477,0.153748694754549,0.00208704393675424,-2.24530323481392,0.00138724631398572,0.105603392061931,0.00198023561446,-2.24265665502841,0.0038060786721719,0.160583794651557,0.00667495946586456,-2.24487906080272,0.00125019688374973,0.15383064349208,0.00213507155003217,0.66387330472508
"11422-36",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111707698368135,0.243572395128552,-2.24569587477033,0.00123905888497583,0.155702734218339,0.00205584299489296,-2.24504473008756,0.00142424076993037,0.105256769058128,0.00197874529051773,-2.2422594361626,0.00399339049346148,0.154559984324175,0.00638835038728566,-2.24597017209996,0.0012743303010239,0.156581108953422,0.00206995503020689,0.666673212356073
"11422-37",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111707230959291,0.249659863945578,-2.24620538834746,0.00124295510916142,0.155501234285922,0.00205061282642975,-2.24588180498641,0.00143461052833441,0.105553481859282,0.00197969186504615,-2.24372614234391,0.00378500052285504,0.149304785305985,0.00676467993786896,-2.24620881048445,0.00127885055381939,0.155507669749305,0.00207030453178043,0.665535518811972
"11422-38",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111868184632559,0.24223602484472,-2.24587694576103,0.00125114961536193,0.154432881583232,0.00203819782225479,-2.24661230410057,0.00143781885584823,0.109164584701838,0.00197849969255541,-2.25088919811282,0.00405113935897095,0.15810569211034,0.00635918243103254,-2.24640551650975,0.00129292817909586,0.153619673657308,0.00203751111993656,0.692168079134303
"11422-39",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.112057188638355,0.240855762594893,-2.24461266517134,0.00125049893957849,0.155597369943806,0.00203599385030524,-2.24411092677702,0.00143466221591276,0.107889964694213,0.00197652268854193,-2.24456187820233,0.00397980092684437,0.158832933698605,0.00639665325980005,-2.24466031500051,0.00128987237380711,0.155294098991298,0.00203759820218529,0.68463433987655
"11422-40",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111522009819794,0.249835201054713,-2.24422228381778,0.00122150723409678,0.154891791711881,0.00208115474815351,-2.24460957785827,0.00141041158722253,0.103106701184418,0.00197821511982679,-2.24294189025337,0.00386995519386333,0.157441550470499,0.00655238225588028,-2.2438947287423,0.00124968718350903,0.155286285560942,0.00214655470128143,0.637211888778546
"11422-41",2200,-2.245641,0.1549768,-0.7,0.1,0.1,0.111872432519205,0.246905089408528,-2.24648398129876,0.00125007190617764,0.157064668886326,0.00204023346595495,-2.24670047926271,0.00144058231974332,0.109149222673773,0.00197937220308411,-2.24436587939257,0.00411696825174623,0.157183579511015,0.00628279068584788,-2.24632002831377,0.00127935417874309,0.157532360183199,0.00206467269073909,0.670984525498791
