"sim","N","beta0","beta1","q","avg_prev","fpr","ppv","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-54",390,-2.245641,0.1549768,0.1,0.112456762026992,0.655813953488372,NA,-2.2460586033003,0.00301826954906529,0.160079676055178,0.00477933647921027,-2.24144389159457,0.00359433155375746,0.0996579200322293,0.00473560169079396,-2.22660746138722,0.00875778725538285,0.145130600241497,0.0163845317348299,-2.2447882274362,0.00318754506537566,0.159740047858906,0.0047550074188169,0.642919966262301
"11422-55",390,-2.245641,0.1549768,0.1,0.112005675198017,0.702702702702703,NA,-2.24139290770409,0.00294646897549449,0.149031058875353,0.004864503615654,-2.24375965350663,0.00332332175869693,0.111592631458598,0.00468898029487729,-2.23438288966268,0.00966691039542264,0.154701146212264,0.0148852984023642,-2.24161128176534,0.00305778883766146,0.14865839004316,0.00483493993570238,0.707193242136816
"11422-56",390,-2.245641,0.1549768,0.1,0.109954793684179,0.611111111111111,NA,-2.25420919771149,0.00285864764963838,0.156016804200077,0.00509274546968222,-2.25366475965249,0.00329962823962669,0.0971691790427424,0.00473350599327826,-2.2378691918746,0.00852585739000682,0.158666627374103,0.0176532893892522,-2.25265281548818,0.00292300272581018,0.157707361485347,0.00542587462014732,0.58354620747354
"11422-57",390,-2.245641,0.1549768,0.1,0.111913870384468,0.658415841584158,NA,-2.2442143963668,0.00296831217376992,0.151452121407604,0.00484256593525084,-2.24607545015153,0.00347354046781753,0.105674560623979,0.00470895956248448,-2.24473812563999,0.00883228041439994,0.125557547294471,0.0166425520004263,-2.24554975462879,0.00310347799592559,0.150173810606586,0.00486798888761886,0.681032950770805
"11422-58",390,-2.245641,0.1549768,0.1,0.111288718225416,0.601010101010101,NA,-2.24423983702538,0.00288981051261065,0.151361316702743,0.00497076487552967,-2.24283496370463,0.00342986958915819,0.0910618451558569,0.00471106962251976,-2.23001039840635,0.00964575169159312,0.131987676971852,0.0149426481351696,-2.24246509251129,0.00289654276095496,0.155277911750817,0.00527718672268951,0.562487123946114
"11422-59",390,-2.245641,0.1549768,0.1,0.111325238919677,0.691489361702128,NA,-2.24986039314653,0.00296088601083146,0.155666299205647,0.00487364111164528,-2.25399700930211,0.0033662579002298,0.118306294905976,0.00470496802393064,-2.25136423140679,0.00957869920310724,0.173904173754767,0.0151086139071159,-2.25134770130403,0.00307852463308634,0.155964546336074,0.00495320094241435,0.709109519112519
"11422-60",390,-2.245641,0.1549768,0.1,0.111964179322523,0.665,NA,-2.24502820830381,0.00297192786784331,0.154788460077626,0.00483990785270677,-2.2434694312663,0.00345404963646164,0.102710335734911,0.00470550326566869,-2.23455492639664,0.00948133199480198,0.135892189304245,0.0151622144007755,-2.2441710698169,0.0030513743911368,0.157288396876916,0.0048534651686489,0.643114117236816
"11422-61",390,-2.245641,0.1549768,0.1,0.111306531103758,0.63681592039801,NA,-2.24773565965588,0.00294605972500264,0.151413271814594,0.00489222460589226,-2.25093684179571,0.00347312115569661,0.105044398580931,0.00472018565308335,-2.24547720844811,0.00917701188648901,0.130272456049322,0.0158595539957423,-2.24856488442237,0.00304093743847438,0.14935065090165,0.00498118972050468,0.656884554710722
"11422-62",390,-2.245641,0.1549768,0.1,0.111746085668319,0.62621359223301,NA,-2.2447671465573,0.00294810757718027,0.153020921455417,0.00487535211746541,-2.24461121967022,0.0035121235540141,0.0982154031751614,0.00472271518243765,-2.24197118785534,0.00828173135962466,0.148528254024652,0.0197937674373178,-2.2455972270704,0.00311112498251459,0.151967546147144,0.00509015906847884,0.640818830911177
"11422-63",390,-2.245641,0.1549768,0.1,0.111823596159112,0.6775956284153,NA,-2.24278631585208,0.00291629380990063,0.154994400376564,0.00490972398825287,-2.2435911506512,0.00330690894880897,0.109290489262294,0.00469228269946518,-2.24593122629235,0.0088395240821102,0.162063319136044,0.0163994042924533,-2.24309702884667,0.00304744184788133,0.154035809842789,0.00486399051448511,0.686374792045614
"11422-64",390,-2.245641,0.1549768,0.1,0.111555325301683,0.696808510638298,NA,-2.24381980216631,0.00295625080384852,0.14353200373329,0.0048713104517382,-2.24510673693082,0.00334922292642353,0.10466590631176,0.00469983601793894,-2.23404956428677,0.00966917118598327,0.154097883583046,0.0148680906340491,-2.2436171741916,0.00302206564066233,0.145597898111624,0.00518242399626945,0.68322192656424
"11422-65",390,-2.245641,0.1549768,0.1,0.111267027344171,0.641414141414141,NA,-2.24749709955978,0.0029400947040914,0.150656589745393,0.00490133537005513,-2.24665651417095,0.00343888249572572,0.0977032494924614,0.00471448552843751,-2.24419737342321,0.00972571014170873,0.152338119888464,0.01498028201525,-2.24776348485244,0.00306393921317151,0.149643461706567,0.00492600804069256,0.649610790827671
"11422-66",390,-2.245641,0.1549768,0.1,0.110987522537889,0.602040816326531,NA,-2.2513063770282,0.00289718714843389,0.165374757287031,0.00497683380802305,-2.25218843417787,0.00343081842067925,0.104593244659662,0.00471905155053101,-2.25673113986155,0.00905097175409282,0.175612129240969,0.016010895291902,-2.25173988358593,0.0030309991768672,0.165350234477056,0.00500952346625186,0.607561517042545
"11422-67",390,-2.245641,0.1549768,0.1,0.11126866308207,0.609375,NA,-2.24475365705306,0.00287952486740871,0.154454120027825,0.00498766254352501,-2.24699713735768,0.00338502923557415,0.101247381938409,0.00470522563822611,-2.2440922376816,0.00932342443514356,0.156846783908808,0.015321419210633,-2.24421836277388,0.00292991375813056,0.156460510334484,0.00524814873549243,0.594340115593096
"11422-68",390,-2.245641,0.1549768,0.1,0.111415419899897,0.625592417061611,NA,-2.24991655390675,0.00297211167510924,0.155574250228672,0.00485819856808999,-2.25151408044782,0.00357222488479128,0.102910336655014,0.00474466863424627,-2.25599017742347,0.0097931002314642,0.131287888884974,0.0151677594298327,-2.2520404972916,0.00315210385349501,0.154173111601419,0.00464229663009693,0.656604449167989
"11422-69",390,-2.245641,0.1549768,0.1,0.111561401752103,0.639024390243902,NA,-2.24594102724557,0.00296005626573728,0.149579165241617,0.0048668684698666,-2.24265497165812,0.00349714399570289,0.0921032393202128,0.00472160410308297,-2.2630449109684,0.00978512769555103,0.158556871192587,0.0150888967608173,-2.24560121378964,0.00306440268850135,0.151832325070055,0.004724252136365,0.624577098523898
