"sim","N","beta0","beta1","muU","sigmaU","q","access","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle","msg"
"11422-37",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109032886184934,0.307453416149068,-2.24399066796136,0.00265228553395173,0.149981618899435,0.00596926970862006,-2.24407941866802,0.00318631207998243,0.064151062767065,0.00478237297585745,-2.2564566497163,0.00858471546883172,0.17058596468902,0.0177748500162188,-2.24440201539026,0.0026659050185633,0.149142883698968,0.00724671957147529,0.416124673959858,""
"11422-38",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109200533682792,0.348534201954397,-2.25109871830665,0.00272496693986052,0.161146914712283,0.00555335032162804,-2.2496564998,0.00337531634540381,0.0706196680147735,0.00474895978683099,-2.24728439822623,0.00817150366366531,0.155169400361524,0.0213940149863684,-2.24984396893784,0.00277451272251259,0.164326208439617,0.0061365490950283,0.412332245565123,""
"11422-39",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108559173399339,0.287539936102236,-2.25379540342586,0.00270213946903053,0.158683609070938,0.00571335159449167,-2.2552658646846,0.00320269370231984,0.0796285038987004,0.00478822343367369,-2.24428654152427,0.00830282888880848,0.147323461391372,0.0199065115580061,-2.25431067210725,0.00275053376562399,0.155847374467874,0.00637497881495808,0.477172810643474,""
"11422-40",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109092104647735,0.277258566978193,-2.24521143833344,0.00265714050586025,0.156940133709202,0.00592956540428118,-2.24135794378565,0.00311897362415467,0.0624339045788684,0.00481288331537316,-2.23729124591373,0.00896869411668208,0.146312493557795,0.0159769377201466,-2.24474916174826,0.00264975244962213,0.156220667794545,0.00657739949045509,0.43200376467619,""
"11422-41",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.10848576819087,0.303405572755418,-2.24952913942287,0.00265609090491373,0.155003364642528,0.00601248197078226,-2.25111408339901,0.00318417962291976,0.0695508305578461,0.00480042956400312,-2.25273421760569,0.00818874496938837,0.149441130393314,0.021418483809421,-2.24923825173489,0.00267006623682038,0.157480111149971,0.00713818770186269,0.395043626826728,""
"11422-42",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108894867447806,0.276923076923077,-2.24473475018105,0.00263917381982885,0.15382006874548,0.00607040928287157,-2.24623798275648,0.00310494495344905,0.0710786455402387,0.0048251656567013,-2.25047271547,0.0085661135572695,0.16332429771427,0.0177791080206622,-2.24475193132591,0.00265279071552053,0.153493585191317,0.00731276716346171,0.420449291322081,""
"11422-43",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109401040554082,0.295819935691318,-2.24626572463834,0.00270182386918421,0.15573304468743,0.00564496561160268,-2.2437140122118,0.00321718006683347,0.0693379724028444,0.0047627330233269,-2.24903355455981,0.00870949091613871,0.145738570206485,0.0172137624803366,-2.24559195265977,0.00271541148858793,0.157194449557118,0.00632250056132125,0.447915734656786,""
"11422-44",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.109586362980766,0.304487179487179,-2.24574276841178,0.00269602443455259,0.162524613440334,0.00565854890670722,-2.24344634564154,0.00322783837678975,0.071590058703603,0.00475536534011886,-2.23958300327002,0.00813869089928024,0.184088467440875,0.0209845074214045,-2.24459561199791,0.00278050735291305,0.164866867907377,0.00611212028731577,0.429028690364139,""
"11422-45",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108447131795521,0.302752293577982,-2.25028992165354,0.00263897162328395,0.166242991756295,0.00613268821068994,-2.25067434289314,0.00316066474340365,0.0688356122849422,0.00480901905051797,-2.25918556544423,0.00810706841677604,0.141236262807053,0.0238377245384424,-2.24990317338157,0.00264752563250902,0.165988398300421,0.00711100240956906,0.384325157657181,""
"11422-46",390,-2.245641,0.1549768,-0.7,0.8,0.1,0.5,0.108398319172443,0.308641975308642,-2.25084687148119,0.00265278027024085,0.159769363946222,0.00603765900660346,-2.25414695798546,0.00319345303854229,0.0742337199776825,0.00479709896988115,-2.24548969621226,0.00856611430746979,0.172514468525882,0.0176663173512213,-2.25161052512944,0.00269265470282114,0.157436484707653,0.00702189883409826,0.415066506851104,""
