"sim","N","beta0","beta1","muU","sigmaU","q","access","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-472",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123280270936288,0,-2.28567720174922,0.0243829923175832,0.194142115052873,0.0244859156087581,-2.28567720174922,0.0243829923175832,0.194142115052873,0.0244859156087581,-2.09749440613042,0.00706947650517926,NA,NA,NA,NA,NA,NA
"11422-473",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123734577561441,0.5,-2.20202016730807,0.023401818152716,0.113483283783861,0.0235089084645528,-2.22231814493387,0.0334824757626511,0.133322581622782,0.0335570619362939,-2.18005677371385,0.0461265604014443,0.0871426885331886,0.0466785999224635,NA,NA,NA,NA
"11422-474",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122656057014342,0.25,-2.22395975463172,0.0135869040308101,0.129332750532089,0.0137753578851481,-2.23348560601568,0.0157720043086813,0.138095591225839,0.0159334793206265,-2.18614609042926,0.032478490113229,0.0874311916064151,0.0332815527064419,NA,NA,NA,NA
"11422-475",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123273018511446,0.285714285714286,-2.26914167899675,0.01822706517401,0.178758667803817,0.0183656129594106,-2.26638311802357,0.0215866443546531,0.17511118657868,0.0217032471734812,-2.29875916771501,0.0488531968746031,0.208065553415332,0.0493715374589521,NA,NA,NA,NA
"11422-476",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123030206103196,0.333333333333333,-2.26123855207502,0.0195291587519329,0.168341481781458,0.0196582416313939,-2.23924044247445,0.023589890706775,0.145348861829671,0.0236964204774495,-2.10218879800908,0.00709255471611539,NA,NA,NA,NA,NA,NA
"11422-477",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123853483426315,0.25,-2.23441729576004,0.0237423140834362,0.14711782420118,0.0238475636281113,-2.2221891630933,0.0272670838245724,0.134455303726481,0.027358580615588,-2.27181343432729,0.0482804549585268,0.176963267294794,0.0488091627363095,NA,NA,NA,NA
"11422-478",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123209102410824,0.25,-2.2310819384515,0.0166574074800944,0.139878082011538,0.0168095231343817,-2.24348900627004,0.0193600684992161,0.151767385391079,0.0194904836583351,-2.24650652808015,0.0336717466102754,0.15482880178587,0.0344437373485183,-2.24348900627004,0.00732624758676482,0.15176738539108,0.00727831883981414
"11422-479",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122757198822895,0.25,-2.2231905299413,0.0166991578553036,0.128114778110702,0.0168512844288358,-2.24425758345704,0.0195068489809366,0.148839846513588,0.0196366045063632,-2.09667132753679,0.00708720861008362,NA,NA,NA,NA,NA,NA
"11422-480",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123176009041283,0.5,-2.24478621800009,0.0194403904260094,0.152794506785399,0.019570132739455,-2.26539788704224,0.0278099835721533,0.172441538160649,0.0279002164421756,-2.15654575698759,0.04540766091865,0.0670447809514534,0.045964732150772,NA,NA,NA,NA
"11422-481",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123449725476441,0.142857142857143,-2.25860611299585,0.0181160553967728,0.169484406867433,0.0182551485441219,-2.26479568295691,0.0196646214348876,0.175340297466371,0.0197925377409559,-2.22315680245678,0.0465746432832622,0.131130876506317,0.0471212945036378,NA,NA,NA,NA
"11422-482",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123688870801477,0.5,-2.22076785960912,0.0234468018172023,0.132023931080691,0.0235536715276897,-2.19397254194984,0.0328975838927187,0.104457868874878,0.0329734965243634,-2.09942258117428,0.00709540874853999,NA,NA,NA,NA,NA,NA
"11422-483",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123799780214475,0.333333333333333,-2.23391574140344,0.019429359918566,0.146911038094253,0.0195584972352243,-2.21964330226075,0.0237088814003342,0.131802416165304,0.0238143630314478,-2.09549456195764,0.00706453356290924,NA,NA,NA,NA,NA,NA
"11422-484",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122659197059343,0.125,-2.23599521934158,0.0168239557358772,0.140349638475006,0.0169751490784758,-2.23747195479261,0.0179983048201574,0.141510556118704,0.0181393923692976,-2.09853912790332,0.00709523189390914,NA,NA,NA,NA,NA,NA
"11422-485",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123133380178813,0,-2.24285894383457,0.0167600350536578,0.151257024311099,0.0169110248293152,-2.24285894383457,0.0167600350536578,0.151257024311099,0.0169110248293152,-2.09343683393957,0.00704609704594295,NA,NA,NA,NA,NA,NA
"11422-486",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123679161586358,0.142857142857143,-2.27816641548276,0.0182787548174867,0.191247074680629,0.0184165532503475,-2.28637600120799,0.0198029499767983,0.199114069737715,0.019929929302199,-2.34218938881409,0.0499376169438922,0.250089772015554,0.0504472428905537,-2.286376001208,0.00986894850685004,0.199114069737719,0.00983314605671335
"11422-487",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123225205087454,0.285714285714286,-2.25576866853371,0.0180041263482895,0.164736201786393,0.0181446689522447,-2.28957013703972,0.0217237362270975,0.198097433292062,0.0218397882262593,-2.08353778429812,0.00703231904017339,NA,NA,NA,NA,NA,NA
"11422-488",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122864740478201,0,-2.26708669771367,0.0195552795177861,0.172911259117435,0.0196847819826924,-2.26708669771367,0.0195552795177861,0.172911259117435,0.0196847819826924,-2.24997813029791,0.0476190476190476,0.154297579173866,0.0481572152925627,-2.26708669771366,0.00975635578184304,0.172911259117434,0.00972106320174381
"11422-489",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123092037038502,0.5,-2.23342407032886,0.0166412597390372,0.141352929946824,0.0167932989579212,-2.21439238095854,0.0232621017764458,0.120771650541145,0.0233701431372563,-2.08588263861344,0.00704015584944121,NA,NA,NA,NA,NA,NA
"11422-490",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123075461313955,0.230769230769231,-2.22147442184769,0.013051001190701,0.130610871578695,0.0132468634873552,-2.21986392715391,0.0148938797260803,0.127985910230535,0.0150646109933149,-2.08848577874437,0.00705082408156303,NA,NA,NA,NA,NA,NA
"11422-491",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122899065577709,0.142857142857143,-2.23979751647169,0.0178828212068258,0.145831532480637,0.0180245672229029,-2.23636423524553,0.0192843306824445,0.141994955560309,0.0194155560738869,-2.09481735471127,0.00706841415428929,NA,NA,NA,NA,NA,NA
"11422-492",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123448353164689,0.285714285714286,-2.24980256956248,0.0180275183886,0.16059186948069,0.0181674699654556,-2.2612337050961,0.0214916923976615,0.171369494908731,0.0216086809758499,-2.0881005697129,0.00705450637147138,NA,NA,NA,NA,NA,NA
"11422-493",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122989123576045,0.272727272727273,-2.23615714756833,0.0142930030322739,0.144315323070059,0.0144714039957872,-2.24090178455487,0.0167978169838518,0.148090768771056,0.0169488324595216,-2.22055672963389,0.0333518672931334,0.119701430224154,0.0341369709147379,NA,NA,NA,NA
"11422-494",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123024816312849,0.142857142857143,-2.26457760014154,0.0181428707434796,0.172031784476648,0.0182823242482667,-2.26126978602973,0.0195403399116972,0.168273324739941,0.019669614039783,-2.09516447210298,0.00707602190954369,NA,NA,NA,NA,NA,NA
"11422-495",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123013607518434,1,-2.24990683904198,0.0274100977936608,0.155607468864892,0.0275018730145901,-2.09542056764481,0.00223740461536234,NA,NA,-2.08128540398633,0.00701534101040311,NA,NA,NA,NA,NA,NA
"11422-496",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123498518182126,0.375,-2.23916576615349,0.0167318614377107,0.1505081982635,0.0168829181311508,-2.2278558098542,0.0210631361754913,0.137970572676297,0.0211825325641129,-2.09063569999333,0.00706347577935314,NA,NA,NA,NA,NA,NA
"11422-497",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.12372276551533,0.166666666666667,-2.24855783895064,0.019458787566667,0.161150122972734,0.0195878863641154,-2.24304536415084,0.0212669694129212,0.155187715794599,0.0213849003639466,-2.20226237136617,0.0465242105199235,0.120043525688904,0.047066969975267,-2.24304536415085,0.00987257314681149,0.155187715794602,0.00983722196560576
"11422-498",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123684565563618,0.384615384615385,-2.24956513695858,0.0132395165074698,0.164559313570802,0.0134316038149734,-2.25582729545313,0.0169394189612404,0.168942435885402,0.0170882850077701,-2.15537544252102,0.046175709653961,0.0691033468366157,0.0467237353843495,-2.25582729545313,0.00942642530124543,0.168942435885401,0.00939136232196824
"11422-499",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123636790383463,0,-2.25683197896776,0.0215165165150529,0.168386146129199,0.0216331491522545,-2.25683197896776,0.0215165165150529,0.168386146129199,0.0216331491522545,-2.08839689925626,0.00704977278883312,NA,NA,NA,NA,NA,NA
"11422-500",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123183050546645,0.25,-2.27224506081602,0.0240423419591359,0.179878261649656,0.0241470683849372,-2.25854553158286,0.0274928584997565,0.165666381013976,0.0275843003932666,-2.09366311212161,0.00708454086336749,NA,NA,NA,NA,NA,NA
"11422-501",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123465354475443,0.333333333333333,-2.23013431142492,0.0157426606392291,0.141353865174332,0.0159034450851266,-2.23183685522207,0.0192879146988458,0.142050031802193,0.0194184762140947,-2.08548871306094,0.00704382394952174,NA,NA,NA,NA,NA,NA
"11422-502",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123190461248775,0.333333333333333,-2.2714690022129,0.0197680742125627,0.179990037926769,0.0198956965175107,-2.28595891010835,0.0243540089608721,0.193761038723255,0.0244572578802047,-2.41446485266722,0.0519875244910036,0.33589631436421,0.0524717969941393,-2.28595891010835,0.0103697372057308,0.193761038723261,0.0103354864178204
"11422-503",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123222809417925,0.25,-2.24220810538753,0.0168239524139627,0.1513489816752,0.0169744673135358,-2.21986492562321,0.019149498746747,0.127983913556932,0.0192813301898227,-2.09458957162811,0.00708578391655743,NA,NA,NA,NA,NA,NA
"11422-504",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123466405464017,0.5,-2.26632603917756,0.0196418525649534,0.176981980908576,0.0197699548698785,-2.27158398373942,0.0277992261608914,0.181020994416298,0.027889296291937,-2.09557962705316,0.00707248106638611,NA,NA,NA,NA,NA,NA
"11422-505",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123393997472808,0.333333333333333,-2.2406618397148,0.0193600716621753,0.150429563994275,0.0194902908412408,-2.21586259083894,0.0234082273970189,0.124679642913725,0.0235155839289286,-2.23755262271918,0.033501213063289,0.147164879118813,0.0342795528367933,-2.22925935638867,0.0072828129063542,0.139448752372422,0.0076713888868494
"11422-506",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123327644901181,0.5,-2.23366436897626,0.0149822134584126,0.144187436013854,0.0151516194491722,-2.2016129816493,0.0208559709201342,0.110026856056143,0.020976672789459,-2.22235881487484,0.0331861655312106,0.126522060118819,0.0339769206280137,-2.2016129816493,0.00725464482781967,0.110026856056139,0.00720605202740221
"11422-507",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122582074840793,0.333333333333333,-2.22901224483776,0.0193419572713607,0.131979384859863,0.0194732281942219,-2.2477728392328,0.0238841057893242,0.150273929912315,0.0239900404489667,-2.22323981647745,0.0482242822170412,0.12974961799318,0.04875238599797,NA,NA,NA,NA
"11422-508",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.124043138554278,0.25,-2.25682778902801,0.0240076815581382,0.171381129738535,0.0241116771479233,-2.27669912623468,0.0281271974987911,0.190963251485767,0.028215805377276,-2.07293914619916,0.00698737058884507,NA,NA,NA,NA,NA,NA
"11422-509",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123765751247222,0.6,-2.22442979062389,0.0149670991279884,0.138394831712877,0.0151362834988073,-2.20141211190063,0.0233953866185806,0.113172620162872,0.0235025454299445,-2.26394868398769,0.0477818482567496,0.175296115631035,0.0483138670818775,NA,NA,NA,NA
"11422-510",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123034442093308,0.333333333333333,-2.21370168229538,0.0191670688485457,0.120141905676263,0.0192992394423976,-2.2118145385937,0.0234274699770993,0.117653878591453,0.0235352354298037,-2.28784874708461,0.0489702106874392,0.191947977787275,0.0494932332347605,-2.2118145385937,0.0100175006381419,0.117653878591449,0.00998056606087564
"11422-511",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123619306411942,0.2,-2.25353149513676,0.0214029221458683,0.164894651905383,0.0215201657343119,-2.24615626663483,0.0238569022648977,0.157059574038563,0.0239619172162015,-2.24960809405961,0.0477818482567496,0.158308418145586,0.0483120607152575,-2.24615626663482,0.0101481425841389,0.157059574038557,0.0101130135845728
"11422-512",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123788693921082,0.4,-2.23953755170503,0.0211571942850694,0.152178518475,0.0212756820459736,-2.2700840832656,0.0276924228473053,0.18219589305358,0.0277826323430062,-2.19435924586293,0.046324105461208,0.109272025695566,0.0468683577667839,-2.2700840832656,0.0104831932302037,0.182195893053581,0.0104491559243357
"11422-513",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.12299192001217,0.166666666666667,-2.23526760628094,0.0192272123624072,0.141622258146886,0.0193588416181462,-2.228429927655,0.0209335142159979,0.13436769818902,0.0210542200566779,-2.16653812294677,0.0452215631646135,0.0593984622438962,0.0457939289369553,-2.22842992765502,0.00970244697122274,0.134367698189029,0.00966364208045001
"11422-514",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123262560683752,0.166666666666667,-2.23119156333173,0.0136373430947497,0.141808467006665,0.0138239206987954,-2.23180252253325,0.0149170591692835,0.141749610708921,0.0150870552071204,-2.18758764766017,0.0458831467741124,0.0829799472468377,0.0464440498550516,-2.23180252253325,0.00881915323586521,0.141749610708925,0.00877941313257689
"11422-515",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.12377104515517,0.8,-2.20416888339684,0.0207972575077803,0.116304203333444,0.02091788398529,-2.16969884276309,0.0453143254429443,0.0806201355122748,0.0453693095727459,-2.08307139935988,0.00703388442357587,NA,NA,NA,NA,NA,NA
"11422-516",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123252371228563,0.307692307692308,-2.23224012247491,0.0131136945399256,0.143266293259485,0.0133082710993532,-2.21671332741345,0.0156517701721882,0.126010878368305,0.0158137156841996,-2.24404623693298,0.0470360434191799,0.149100508717191,0.0475779455880234,-2.21671332741346,0.00890736076606687,0.126010878368311,0.00886826180936041
"11422-517",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123127958598584,0.142857142857143,-2.2416310441452,0.0179808397910833,0.149642463730792,0.0181215195694075,-2.23287046037866,0.0193419597454061,0.140401167220374,0.01947253110491,-2.09132201139208,0.00705854782633956,NA,NA,NA,NA,NA,NA
"11422-518",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122817984085878,0.2,-2.2424871686063,0.0150329180005106,0.1489645704813,0.0152026706811136,-2.23948352125742,0.0168025660518743,0.145173528094913,0.0169539270283492,-2.17666376795579,0.0458831467741124,0.0773683266780326,0.0464439921461597,-2.23948352125742,0.0092427534770854,0.145173528094914,0.00920395030532407
"11422-519",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.12330094405924,0.333333333333333,-2.24760197707068,0.0274305953236718,0.155588026814769,0.0275220110590192,-2.28662605907648,0.0341193636883814,0.194415754903679,0.0341927284442617,-2.08393725622018,0.00701741300810808,NA,NA,NA,NA,NA,NA
"11422-520",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122806669540494,0.3,-2.2707777829214,0.0152622818120859,0.177784919613372,0.0154291509575077,-2.28032575918888,0.018318579149059,0.186207637854733,0.0184569115989242,-2.26240165241646,0.0485642931178632,0.170567306287557,0.049088712575917,NA,NA,NA,NA
"11422-521",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123380131817946,0,-2.24227503477017,0.0274101221223691,0.15086888596482,0.0275016398764723,-2.24227503477017,0.0274101221223691,0.15086888596482,0.0275016398764723,-2.23116324784786,0.0333704322132079,0.145925942971293,0.0341417370744157,-2.24227503477018,0.00760609116426495,0.150868885964824,0.00756004291580294
"11422-522",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123336291119346,0.2,-2.22774133075243,0.0210398081988661,0.136507090895518,0.0211593711242482,-2.22766842088745,0.0235180125708166,0.136101409601679,0.0236247945521055,-2.20285012720937,0.046984098573494,0.10810946410252,0.0475264823156357,-2.22766842088744,0.0100982167920981,0.136101409601665,0.0100626260352747
"11422-523",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.12322700575442,0,-2.27097444742689,0.0240492972461995,0.178948188180198,0.0241538129874431,-2.27097444742689,0.0240492972461995,0.178948188180198,0.0241538129874431,-2.09463033213845,0.00705345520752572,NA,NA,NA,NA,NA,NA
"11422-524",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123499635816253,0.3,-2.22387085882031,0.0148642376519403,0.135544382032132,0.0150346209721654,-2.22403786517206,0.0177192412342588,0.134730032351857,0.0178614448320389,-2.09110947611972,0.00705942713341736,NA,NA,NA,NA,NA,NA
"11422-525",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123421088865359,0.5,-2.19294649594498,0.0231001650451435,0.101761817079991,0.0232090379995318,-2.2000015184484,0.0329869213040055,0.108339794333411,0.0330628891213583,-2.08851900289473,0.00704697138263033,NA,NA,NA,NA,NA,NA
"11422-526",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123086256226146,0.375,-2.24440970772792,0.0168862064481574,0.15240310945694,0.017036150836485,-2.23006736766366,0.0211619475297976,0.136814435231459,0.0212810183233136,-2.2279287436802,0.0471929178183009,0.144837932872163,0.0477278571489609,-2.23006736766365,0.00982305486299983,0.136814435231455,0.00978705053060296
"11422-527",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123382851668701,0.333333333333333,-2.21911751246855,0.0157212490818018,0.129401171968892,0.0158822796394834,-2.22292854236765,0.0192557090104511,0.132329888457045,0.0193865098247771,-2.23777565480059,0.047511433814558,0.152135438741976,0.0480431758141991,-2.22292854236766,0.0095870292238611,0.132329888457052,0.00954932125042103
"11422-528",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123680426534457,0.666666666666667,-2.26440383941542,0.027735008036727,0.17557229974917,0.0278252200971419,-2.29351798243828,0.0487370178828578,0.203918839659333,0.0487881863668004,-2.08697329098033,0.00703806470031395,NA,NA,NA,NA,NA,NA
"11422-529",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122805428495211,0.25,-2.25179273536869,0.0137986821564793,0.159213818103677,0.0139840061195017,-2.25716730345626,0.0159882360864586,0.163532754330694,0.0161473592430463,-2.09486179881022,0.00707442687501546,NA,NA,NA,NA,NA,NA
"11422-530",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122967046641426,0.125,-2.2576300508812,0.0170004945555633,0.164962500953234,0.0171500372711873,-2.26285282138969,0.0181998569859276,0.169877302757964,0.0183393097357595,-2.31952009092226,0.0497518595104995,0.23388967765698,0.0502601349570522,-2.26285282138968,0.00961179484868997,0.16987730275796,0.00957503125833503
"11422-531",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123212822475345,0.571428571428571,-2.25239849074776,0.0181309402877751,0.16119136982223,0.0182702486850098,-2.25612350393154,0.0276924350036917,0.16341816667818,0.0277830459986024,-2.08639874988077,0.00705854842144517,NA,NA,NA,NA,NA,NA
"11422-532",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122856373506289,0.3,-2.25495871304371,0.0151030489868587,0.162091777011558,0.0152717345970464,-2.25577530221319,0.0180864021532851,0.161735624919654,0.0182265501009359,-2.24391520358692,0.047457899787625,0.145145294295837,0.0479971836113398,-2.2557753022132,0.00950675834998662,0.161735624919662,0.00946895925512832
"11422-533",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122987859911071,0.166666666666667,-2.24321487961929,0.0137451314898142,0.151892209964115,0.0139309246027655,-2.23766829230315,0.0150041216220499,0.145484905818744,0.0151737695768524,-2.31537424911037,0.0497518595104994,0.230508518530113,0.0502601094632213,-2.23766829230314,0.00895003325345863,0.145484905818741,0.00891072310924138
"11422-534",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123048077275087,0.5,-2.28447024581471,0.0198849948414652,0.191981254864429,0.0200119349222073,-2.28807012406768,0.0281383301625571,0.194261402996855,0.0282276084344871,-2.08280033469249,0.00700827409514108,NA,NA,NA,NA,NA,NA
"11422-535",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122758738654803,0.538461538461538,-2.25202316838352,0.0132651188430271,0.159443117437407,0.013458266323768,-2.2721458258876,0.0196684307981125,0.177161175363475,0.0197971585578094,-2.26497056586854,0.0279072732692983,0.179649108027255,0.0288507587469516,-2.25050184762201,0.0113556923574903,0.15777695339068,0.0117831975196998
"11422-536",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122867481925607,0.285714285714286,-2.23905583786216,0.0179518422993908,0.144777266254867,0.0180931349963454,-2.24776081479042,0.0213443337436248,0.152877793756085,0.0214627591878648,-2.08102171422892,0.0070162040333568,NA,NA,NA,NA,NA,NA
"11422-537",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123230293060011,0.428571428571429,-2.2403762300395,0.0178828036132454,0.149192584567903,0.0180239358624276,-2.21484856361471,0.0233698250311242,0.122346251793927,0.0234772923343228,-2.29738290580676,0.0485642931178632,0.189596447917236,0.0490978440509865,NA,NA,NA,NA
"11422-538",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122767169343896,0.125,-2.24581052748712,0.0168454132646273,0.151196430751262,0.0169962568756794,-2.25404358900398,0.0180893489321927,0.159190159264033,0.0182295687809055,-2.09714639855435,0.00708222898683772,NA,NA,NA,NA,NA,NA
"11422-539",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123606640670476,0.25,-2.28478753385053,0.024289305153066,0.196005898723121,0.0243926123391459,-2.29729958377232,0.0282616676923489,0.208132901370056,0.0283503063956015,-2.0865788896447,0.007043648175904,NA,NA,NA,NA,NA,NA
"11422-540",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.12350935334124,0.25,-2.25594676216723,0.0237624171811638,0.16615529032343,0.0238679938756296,-2.25315698953521,0.0274721014052139,0.162939249596935,0.0275632683812217,-2.0917892068322,0.00704959742399492,NA,NA,NA,NA,NA,NA
"11422-541",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123582532175438,0.181818181818182,-2.24459599799601,0.014323763343626,0.157810717070598,0.0145008636805144,-2.24924498706233,0.0158830199935413,0.161779403717102,0.0160421809780275,-2.08841714651568,0.00705047268830095,NA,NA,NA,NA,NA,NA
"11422-542",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123088158654413,0.166666666666667,-2.24494308117578,0.0195068576146373,0.152272413631756,0.0196363698274249,-2.24590380269794,0.0213492036765236,0.152884533083162,0.0214673448322306,-2.09341040153378,0.00707531176061708,NA,NA,NA,NA,NA,NA
"11422-543",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123213479348631,0,-2.24623182788345,0.0150567557351973,0.15607685190076,0.0152254582224223,-2.24623182788345,0.0150567557351973,0.15607685190076,0.0152254582224223,-2.09481761077093,0.00706136333514306,NA,NA,NA,NA,NA,NA
"11422-544",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122961244663806,0.625,-2.27452879409367,0.017047377492912,0.182047249724537,0.0171959496927013,-2.27329348323054,0.0276712126361245,0.178658994033323,0.0277620054437064,-2.09066340799476,0.0070527510915268,NA,NA,NA,NA,NA,NA
"11422-545",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122937324881768,0.3,-2.22568968163215,0.0148905727155691,0.132838708223155,0.0150615554050904,-2.23701383573712,0.0178856620436424,0.143370075699947,0.0180272615318378,-2.22250509901763,0.0334450024744624,0.134430709507178,0.0342169311099443,-2.23701383573711,0.00724532051751154,0.143370075699943,0.00719767993792599
"11422-546",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122981765818041,0.363636363636364,-2.23568573238729,0.0142740490847471,0.143731129310324,0.0144527113397884,-2.24549507626578,0.0179721109676827,0.152296157088143,0.0181130303688379,-2.18547243344369,0.0267452301589801,0.0897446007415521,0.0277434585416673,-2.23393679306704,0.00508967339489361,0.142084847083439,0.00531413073815377
"11422-547",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123206422360977,0.333333333333333,-2.25119230106864,0.0194440613924141,0.159506799233736,0.0195739320235278,-2.261095063902,0.0239250860686244,0.168729309701406,0.0240302742527402,-2.16615094071156,0.045501575519329,0.088558179490229,0.0460542949947281,NA,NA,NA,NA
"11422-548",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123801100075888,0.666666666666667,-2.26316997977658,0.027555412649506,0.175377567846164,0.0276460664935841,-2.32650216490423,0.049446817643415,0.238001654825785,0.0494971652275109,-2.09895757602408,0.00709273324932909,NA,NA,NA,NA,NA,NA
"11422-549",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.122659536492328,0,-2.26139282647566,0.0160478042966148,0.166633996386476,0.0162067096903176,-2.26139282647566,0.0160478042966148,0.166633996386476,0.0162067096903176,-2.23973657134406,0.0338058080453785,0.146435431843838,0.0345748853086587,-2.26139282647565,0.00717935451463386,0.166633996386475,0.00713376877146265
"11422-550",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123263158600657,0.222222222222222,-2.22455016021183,0.0157115439515144,0.133979081759243,0.0158728927461654,-2.2191417427442,0.0177639223550898,0.12783026072473,0.0179061510280466,-2.0884488281533,0.00705082314979886,NA,NA,NA,NA,NA,NA
"11422-551",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123085735730311,0.428571428571429,-2.2414172842726,0.0179721268877149,0.149131548383761,0.0181126340936481,-2.249786907427,0.0239045675873377,0.156497548036705,0.0240096679192021,-2.09653448908941,0.00707797009515585,NA,NA,NA,NA,NA,NA
"11422-552",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123170219271068,0.166666666666667,-2.26638742155581,0.019721904905987,0.174660863813613,0.0198498899218816,-2.27385309774945,0.0216726521602474,0.181796343486123,0.0217889223301567,-2.31321166030983,0.0352453686080662,0.222985409693643,0.0359812398849043,-2.27385309774946,0.00762117008535205,0.181796343486132,0.00757833273293539
"11422-553",390,-2.245641,0.1549768,-0.7,0.8,0.1,10,0.123845268675682,0.625,-2.23158782312761,0.0167014972579001,0.14564395700579,0.0168523267219145,-2.2142969842638,0.0270369035130216,0.126479503346466,0.0271292997078282,-2.23331378631109,0.0333704322132742,0.148744495457199,0.0341434879524913,NA,NA,NA,NA
