"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle"
"11422-41",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111565665688549,0.325757575757576,-2.24371116947425,0.00292972970389648,0.148973758844784,0.00490476497910148,-2.24686391798281,0.00357229304526587,0.0968547342767263,0.00474254031297053,-2.24615087852383,0.00424640766742758,0.147896120037053,0.00681630814133817,-2.24560740147763,0.00236404846858845,0.14778060333996,0.00222050345677151
"11422-42",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111191581482261,0.292592592592593,-2.2459397056685,0.00289762492515592,0.152366944082337,0.0049636311550934,-2.25191319625576,0.00345565832516826,0.10573585306538,0.00471785319079748,-2.24769089335138,0.00399971105216778,0.158887900714724,0.00725098599605873,-2.24516483228257,0.00226946631437602,0.154190760532046,0.00211515713880332
"11422-43",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111731319144076,0.263779527559055,-2.24800582871126,0.00299258944632603,0.153691849464882,0.0048263797384738,-2.25018522522353,0.00349021401924612,0.109595606928887,0.00471705544858035,-2.25314307960406,0.00426223111747041,0.157459385078544,0.00681615333887747,-2.248913401787,0.00240123601556012,0.15458864235905,0.00226416139555775
"11422-44",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112087614305946,0.307086614173228,-2.24737208790758,0.00299019405934497,0.160581279475718,0.00481113398214638,-2.24588813876113,0.00358948919085251,0.102451922216916,0.00473735978273758,-2.24534300180247,0.00415485288234805,0.164293135388196,0.00687089427514031,-2.2462509848418,0.00235756704749396,0.161791040583322,0.00222499207422241
"11422-45",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111291780240639,0.307984790874525,-2.25008675150477,0.00294405491093509,0.158591483110673,0.00489731903960584,-2.24857885809556,0.00353599711189168,0.0971007956568487,0.0047365769388564,-2.25478537160999,0.00418365964325322,0.166442802927949,0.00691638299401682,-2.25032701691567,0.00236734673830288,0.15803200261265,0.00222236036176302
"11422-46",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112249585562057,0.302325581395349,-2.24396621303831,0.00296054888246242,0.159875983261276,0.00483736830230257,-2.24091771257507,0.00354062597214711,0.0978589825202305,0.00471993508710395,-2.24510174945738,0.00436099357823648,0.16010021767235,0.00666693468158541,-2.24489980261231,0.00238796324916564,0.159834199453404,0.0022551501065195
"11422-47",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112456318028824,0.290983606557377,-2.24656900920356,0.0030489491226864,0.156101738358183,0.00475515383734547,-2.24425997437905,0.00361886591705967,0.10353837149565,0.00474364180414344,-2.25234927439705,0.0042366022102984,0.162811493962577,0.00681782307505552,-2.24709322792366,0.00243361176808406,0.155301456203601,0.00231251485641126
"11422-48",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111771009296019,0.2890625,-2.24856102438178,0.00298118466454366,0.158415838673382,0.0048371130204733,-2.24912349486418,0.00353727979347021,0.105816441308768,0.00472896798297216,-2.2480227581011,0.00407407050217188,0.157079587940644,0.00707757991642757,-2.24786801202422,0.00234804032153719,0.157896908899134,0.00221333820796363
"11422-49",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.112600309720179,0.241803278688525,-2.24480618631657,0.00304916233279516,0.155148357506565,0.00475155196536493,-2.24361077573002,0.00349982005901259,0.110800463026996,0.00470407826775736,-2.25034716140329,0.00430718398540892,0.157154130300726,0.00675099460006044,-2.24454964911677,0.00242432369269444,0.154630265184727,0.0023035800320667
"11422-50",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111301182547669,0.269372693726937,-2.24666507976742,0.002893570547547,0.159158610467541,0.00496520812611833,-2.24785657664086,0.0033884283153206,0.103776363947976,0.00470603729654917,-2.24295952318483,0.00405817163439049,0.158118234639098,0.00705242169437432,-2.24713244715343,0.00230957384905861,0.158363216602304,0.00216573488731148
"11422-51",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111049510942353,0.261484098939929,-2.24291686772195,0.00282489182431509,0.155550783455172,0.00510508366853698,-2.24385104552975,0.00329032736266957,0.0966256864173514,0.00470720165867915,-2.2450207519723,0.00388464386163678,0.160999122962163,0.00760875546675362,-2.24222960157587,0.00221183200345837,0.155981007323051,0.00205817556736653
"11422-52",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.110779434910068,0.335793357933579,-2.24967541977836,0.00289833048936196,0.153582726239773,0.00498089904269735,-2.24718816833443,0.00355406182998996,0.0853711080650155,0.00474870877213354,-2.24752327973507,0.00404354771601422,0.152099929137021,0.00715555486253356,-2.24873657337659,0.00228654732391574,0.154503283954331,0.00214646639938175
"11422-53",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111600249616272,0.310606060606061,-2.24453987503348,0.00293107617883201,0.15206406550931,0.0049027912323573,-2.24484934115001,0.00353048334600972,0.0954452268788278,0.00473012320859071,-2.24886703248575,0.00423550006193687,0.155368082578545,0.00682246433699007,-2.24468863889823,0.00233473995141013,0.151029968818615,0.00219336133091203
"11422-54",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111672608582476,0.294117647058824,-2.25088067335343,0.00299096926947829,0.161045874621759,0.00483359404823306,-2.25009439488213,0.00355806419234132,0.105005693005346,0.00473804583519454,-2.24995077404873,0.00420502063287955,0.156023677401532,0.00687593580358946,-2.25083876367889,0.00240594850542225,0.160185062137285,0.00227211920836747
"11422-55",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.111488037416893,0.33984375,-2.24643846543305,0.00297867072565539,0.146110818874429,0.0048458557430794,-2.24599242473623,0.0036650438045748,0.0904468135122231,0.00477532951511328,-2.24496672554697,0.00411171005571212,0.149999387199823,0.00698788517035927,-2.24631869044557,0.00234643929840676,0.145334060637703,0.00221083581263271
"11422-56",390,-2.245641,0.1549768,-0.7,0.8,0.5,0.11181575250307,0.254752851711027,-2.24378621678769,0.00293462039954127,0.154241633610191,0.00489335726585371,-2.24359567005993,0.00340037601586509,0.10307068290361,0.00470164307972092,-2.24857575776356,0.00419890032149075,0.159130504969424,0.00686241720558801,-2.24483151706802,0.00235991528111845,0.154225845998551,0.00221645684264767
