"sim","N","beta0","beta1","q","avg_prev","fpr","ppv","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-259",390,-2.245641,0.1549768,0.75,0.111081884066654,0.253731343283582,0.642105263157895,-2.2480914032478,0.00291453464494718,0.153768418990105,0.00494862326103071,-2.24865948344222,0.00337347187366127,0.102611341974358,0.00471230279140824,-2.24654323762115,0.00331351061254863,0.153856431919544,0.00580005921101171,-2.24770649912838,0.0028493128729735,0.154613173272636,0.00485057547647811,0.633118366894804
"11422-260",390,-2.245641,0.1549768,0.75,0.111162254794507,0.291044776119403,0.61,-2.24872317735994,0.00291249395361323,0.157408072260586,0.00493833846828703,-2.24873216335362,0.00345964704057178,0.0989514710645853,0.00471757977701093,-2.24781813889218,0.00336083542467381,0.154575166501596,0.0056952185256749,-2.24880679959449,0.00285337910568089,0.156948401513157,0.00478401860864914,0.612903978183958
"11422-261",390,-2.245641,0.1549768,0.75,0.110994611172393,0.277372262773723,0.604166666666667,-2.24597870771226,0.00287661629117542,0.152059974664424,0.00500725483408722,-2.24951269497448,0.0033893037520537,0.101460523659554,0.00471193492466879,-2.24891881993697,0.00334614662216698,0.155713272689229,0.00572831845351231,-2.24648821301373,0.00280077590417598,0.151036842965167,0.00494259996979061,0.615287827553815
"11422-262",390,-2.245641,0.1549768,0.75,0.110196824063258,0.244827586206897,0.584795321637427,-2.24461144444553,0.00279763155546714,0.144557415240715,0.00523695903620151,-2.24380731526264,0.00321706325905638,0.0854443013707828,0.00474549879343091,-2.24288426873218,0.00322443021664279,0.141779315222834,0.00604596757483329,-2.24452489396153,0.00273333993048707,0.143983467699874,0.00513408323561287,0.586019506877497
"11422-263",390,-2.245641,0.1549768,0.75,0.111374109612445,0.326923076923077,0.604651162790698,-2.24752409547113,0.00295639310765232,0.150295312883418,0.00488232529899477,-2.24430196344462,0.00359889143646547,0.0877485231479024,0.00475594480985299,-2.24688436640357,0.00342307107431266,0.150055399033964,0.0056169404392811,-2.24755971376935,0.00287453433505146,0.150005281196016,0.00478024543205387,0.606302627479015
"11422-264",390,-2.245641,0.1549768,0.75,0.110395562419047,0.275261324041812,0.565934065934066,-2.2495604202643,0.00281797409286369,0.163585922577691,0.00517056896357256,-2.25252009396338,0.00331576857048846,0.101801732165244,0.00472593012601539,-2.24869135795554,0.00324709439208247,0.162829248472872,0.00597533614838101,-2.24931057767062,0.00276675215983574,0.163850780362315,0.00509241582722507,0.561920457011631
"11422-265",390,-2.245641,0.1549768,0.75,0.111396877572264,0.306818181818182,0.608695652173913,-2.24913417311786,0.00293556881468738,0.160034204259999,0.00490254083065283,-2.25146489224912,0.00352966972058188,0.104556580572416,0.00473234650055862,-2.2494564585094,0.00339033598160081,0.160733954363218,0.0056507430004826,-2.24970776342192,0.00288385866936372,0.160301360659914,0.00474658189555673,0.614135657669082
"11422-266",390,-2.245641,0.1549768,0.75,0.110031581190264,0.259259259259259,0.547058823529412,-2.24704726507673,0.00276410756342603,0.158186639789433,0.00533553864836496,-2.24896984311354,0.00321471880444232,0.0938134042209848,0.00474442271821608,-2.24685899822439,0.00320659362913484,0.163448495903592,0.00608418750036482,-2.24751296824882,0.00267867443358633,0.157496600288753,0.00540765096326176,0.555983148544413
"11422-267",390,-2.245641,0.1549768,0.75,0.111679798668383,0.345588235294118,0.556603773584906,-2.24354880868232,0.00288346056863992,0.160840964950116,0.00496406414288263,-2.24093845529702,0.00355889825351484,0.0880921264155081,0.00473448938066286,-2.24454567811844,0.00334719619320463,0.16110449591168,0.00569158953516522,-2.24367732932066,0.00281325571850129,0.160154912162336,0.00485682917808668,0.560628290549112
"11422-268",390,-2.245641,0.1549768,0.75,0.11237572225261,0.303643724696356,0.655963302752294,-2.24693678877191,0.00302985695968893,0.158262400910792,0.0047702964449939,-2.24833685462051,0.00363405672440064,0.108852094198535,0.00475008291559183,-2.24290726079097,0.00354044856160652,0.152162101348562,0.00545454848579491,-2.24667874674363,0.00295121119567244,0.158000419213452,0.00470883402795414,0.654280706255525
