"sim","N","beta0","beta1","q","avg_prev","fpr","ppv","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_smle","se_beta0_smle","beta1_smle","se_beta1_smle","ppv_smle"
"11422-46",390,-2.245641,0.1549768,0.25,0.110599812370486,0.654054054054054,NA,-2.25237265448871,0.00291266717388256,0.154634912477292,0.00496350305972654,-2.25388159002781,0.00333758104204539,0.10692121449166,0.00471688602512185,-2.25376238766302,0.00593119156426433,0.154482742113268,0.00972118968447372,-2.25209858665871,0.00288810792210453,0.153364335651722,0.00499750085438445,0.656278269304928
"11422-47",390,-2.245641,0.1549768,0.25,0.112223244365455,0.696078431372549,NA,-2.24802873040125,0.00302774509113321,0.158754448431765,0.00477925993834661,-2.25038975539788,0.0035005700134161,0.117344985554613,0.00471098767480452,-2.24094640190207,0.00594333098638724,0.155749377173078,0.00960526066537556,-2.24815971448805,0.00308583801471118,0.159606138605432,0.00450409152336579,0.693154553444107
"11422-48",390,-2.245641,0.1549768,0.25,0.111422896308167,0.590909090909091,NA,-2.24314106808578,0.0028790708131761,0.153958788308996,0.00498511446815994,-2.24357409775672,0.00343427572492838,0.0946448227359041,0.00471017303097797,-2.24967750477416,0.00579371685344269,0.161871957434723,0.0099114897631723,-2.24367810158396,0.00291991579952936,0.152954624291366,0.00488813451563738,0.601825089291896
"11422-49",390,-2.245641,0.1549768,0.25,0.111390279112382,0.652631578947368,NA,-2.2492419495079,0.00292550188869097,0.162282423022833,0.0049159170924172,-2.24785419520603,0.00337006021462312,0.106239842956848,0.00470379184030976,-2.25467654566898,0.00598234009206861,0.166513555831105,0.00962406849300138,-2.24981056933819,0.00294740096137716,0.160842293751511,0.00475674273236549,0.666057157063114
"11422-50",390,-2.245641,0.1549768,0.25,0.111791856809123,0.666666666666667,NA,-2.24120017530981,0.00290413027132629,0.152025735385994,0.00493064574040826,-2.24365618933066,0.00330851923313435,0.108898443023829,0.00469395494078193,-2.23917341041569,0.00555632419168526,0.149420166453193,0.0104065392842495,-2.24183744382005,0.00294153702124883,0.150629319083796,0.00489739760313824,0.682135176364354
"11422-51",390,-2.245641,0.1549768,0.25,0.111470298199843,0.6282722513089,NA,-2.24770164669135,0.00290096349954832,0.165032267541482,0.00494575655267298,-2.24772383333488,0.0033775291823824,0.106982156092025,0.00470145861247269,-2.25165004447184,0.00562713009130346,0.175673944048211,0.0102601046804654,-2.24862473611335,0.0029290342478088,0.16383746047403,0.00503262987178198,0.64465537575107
"11422-52",390,-2.245641,0.1549768,0.25,0.111236388821229,0.6524064171123,NA,-2.2475209255642,0.00291411365552625,0.155840521814962,0.00494319397153104,-2.2464278494621,0.00334487336860448,0.102361175437425,0.00470797706117948,-2.25373641266284,0.00584116326906939,0.148165183804852,0.00989602402278344,-2.24890034451979,0.00294562142314958,0.154075771926612,0.00484647594979561,0.678956261978628
"11422-53",390,-2.245641,0.1549768,0.25,0.111173549667772,0.644808743169399,NA,-2.244462570008,0.00288457589298203,0.149948241093523,0.00498799310181803,-2.24823335783107,0.00331307419825365,0.106732253293322,0.00470678587245222,-2.24499121251715,0.00573284668404291,0.143993374615085,0.0100307600717313,-2.2450429050169,0.00287684601454707,0.148422660437472,0.00512099808266438,0.65966827174268
"11422-54",390,-2.245641,0.1549768,0.25,0.110957039971786,0.612021857923497,NA,-2.24427958551412,0.00285502195494259,0.150913965952596,0.00505045879851454,-2.24394472483972,0.00330824786572107,0.0944293217310693,0.00471055869883965,-2.24315959098448,0.00564566245643996,0.141349745477742,0.0102378187167195,-2.24436004188891,0.00288166996057896,0.149432947903188,0.00492412859714142,0.619843936725098
"11422-55",390,-2.245641,0.1549768,0.25,0.111576082406741,0.62621359223301,NA,-2.24581433559628,0.00294964583583571,0.151807823389155,0.00487936457740085,-2.24505984750998,0.00350889974340927,0.0965271831127114,0.00472455486663787,-2.24973526537862,0.00601417227342102,0.148135512044396,0.00960399074349298,-2.24703045870698,0.00296285271966154,0.151175484849931,0.0047835040231515,0.644034108390114
"11422-56",390,-2.245641,0.1549768,0.25,0.111576521400505,0.641025641025641,NA,-2.24461559512702,0.00292478796699547,0.152619399244339,0.00490808740071357,-2.24607667494698,0.00341284819127837,0.103280056602512,0.00470404064775962,-2.2459887111751,0.00586542762751228,0.159665822570142,0.00973188416810997,-2.24523415100661,0.00291776254953874,0.151528074468864,0.0051096076703498,0.654027473864736
